날짜,시장,투자자,티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금
20260120,ALL,연기금 등,006400,삼성SDI,184611,253202,68591,60483793750,83132334750,22648541000
20260120,ALL,연기금 등,017670,SK텔레콤,133108,449668,316560,8252825150,27886228750,19633403600
20260120,ALL,연기금 등,012330,현대모비스,71997,103532,31535,32271382000,46404950500,14133568500
20260120,ALL,연기금 등,015760,한국전력,2123492,2294379,170887,134002895750,144001592950,9998697200
20260120,ALL,연기금 등,005490,POSCO홀딩스,65294,91234,25940,23074093250,32183913750,9109820500
20260120,ALL,연기금 등,003670,포스코퓨처엠,55249,96340,41091,11310998500,19836060550,8525062050
20260120,ALL,연기금 등,010130,고려아연,4312,9017,4705,6991446000,14651542000,7660096000
20260120,ALL,연기금 등,086790,하나금융지주,110108,183687,73579,10976207500,18298326450,7322118950
20260120,ALL,연기금 등,000150,두산,11389,19257,7868,9626816500,16478783000,6851966500
20260120,ALL,연기금 등,476830,알지노믹스,701,42036,41335,114401150,6854902650,6740501500
20260120,ALL,연기금 등,052690,한전기술,40813,82856,42043,5811228900,11816488600,6005259700
20260120,ALL,연기금 등,005935,삼성전자우,36723,85701,48978,3944350100,9235333550,5290983450
20260120,ALL,연기금 등,010950,S-Oil,5302,59890,54588,478504450,5415329000,4936824550
20260120,ALL,연기금 등,298380,에이비엘바이오,3960,27131,23171,810459650,5567381250,4756921600
20260120,ALL,연기금 등,377300,카카오페이,36135,122830,86695,1875600900,6396413725,4520812825
20260120,ALL,연기금 등,051600,한전KPS,23365,95593,72228,1401387050,5682105250,4280718200
20260120,ALL,연기금 등,066570,LG전자,136214,175674,39460,14250060450,18435877550,4185817100
20260120,ALL,연기금 등,005830,DB손해보험,9906,41048,31142,1268550350,5280545000,4011994650
20260120,ALL,연기금 등,003490,대한항공,141237,307208,165971,3426302625,7432615100,4006312475
20260120,ALL,연기금 등,039200,오스코텍,2783,88745,85962,125205900,4052626925,3927421025
20260120,ALL,연기금 등,454910,두산로보틱스,139778,173844,34066,16544523800,20451343200,3906819400
20260120,ALL,연기금 등,003230,삼양식품,1629,4770,3141,1961023500,5740091000,3779067500
20260120,ALL,연기금 등,047050,포스코인터내셔널,63415,122969,59554,3985236950,7752600450,3767363500
20260120,ALL,연기금 등,089970,브이엠,17314,153733,136419,463173900,4121702875,3658528975
20260120,ALL,연기금 등,011780,금호석유화학,2306,27325,25019,331765350,3971341250,3639575900
20260120,ALL,연기금 등,388210,씨엠티엑스,726,30065,29339,84418400,3487463550,3403045150
20260120,ALL,연기금 등,064350,현대로템,89516,103409,13893,19717455500,22828438500,3110983000
20260120,ALL,연기금 등,271560,오리온,3737,30092,26355,429953900,3471114150,3041160250
20260120,ALL,연기금 등,086520,에코프로,77720,104851,27131,7608440250,10271379100,2662938850
20260120,ALL,연기금 등,478340,나라스페이스테크놀로지,0,62736,62736,0,2610311050,2610311050
20260120,ALL,연기금 등,105840,우진,1584,102179,100595,37847425,2494618475,2456771050
20260120,ALL,연기금 등,278470,에이피알,16035,25775,9740,3937248250,6308922750,2371674500
20260120,ALL,연기금 등,096770,SK이노베이션,32531,53833,21302,3507875350,5798230300,2290354950
20260120,ALL,연기금 등,450080,에코프로머티,50191,87755,37564,3051676500,5332381800,2280705300
20260120,ALL,연기금 등,105560,KB금융,106815,124310,17495,14221154550,16489652000,2268497450
20260120,ALL,연기금 등,277810,레인보우로보틱스,1091,5315,4224,574957000,2836454000,2261497000
20260120,ALL,연기금 등,138930,BNK금융지주,49481,185134,135653,754174165,2832793905,2078619740
20260120,ALL,연기금 등,247540,에코프로비엠,94350,106675,12325,14945504450,16917773650,1972269200
20260120,ALL,연기금 등,131970,두산테스나,0,34865,34865,0,1842213500,1842213500
20260120,ALL,연기금 등,000880,한화,37618,52623,15005,4674032500,6493011550,1818979050
20260120,ALL,연기금 등,032830,삼성생명,22489,32763,10274,3931860200,5724123850,1792263650
20260120,ALL,연기금 등,021240,코웨이,7614,30869,23255,585201600,2368406500,1783204900
20260120,ALL,연기금 등,066970,엘앤에프,33885,49031,15146,3952988750,5731103150,1778114400
20260120,ALL,연기금 등,000250,삼천당제약,7310,13593,6283,2054988500,3827107750,1772119250
20260120,ALL,연기금 등,001120,LX인터내셔널,6854,50738,43884,260123975,1921982950,1661858975
20260120,ALL,연기금 등,257720,실리콘투,7019,43994,36975,307279725,1919377850,1612098125
20260120,ALL,연기금 등,039490,키움증권,5850,10749,4899,1882993250,3459583250,1576590000
20260120,ALL,연기금 등,031210,서울보증보험,19044,50426,31382,932602050,2468605400,1536003350
20260120,ALL,연기금 등,032640,LG유플러스,73160,173134,99974,1118070630,2648725280,1530654650
20260120,ALL,연기금 등,443060,HD현대마린솔루션,2610,10685,8075,493383050,2016018600,1522635550
20260120,ALL,연기금 등,272290,이녹스첨단소재,0,57179,57179,0,1472115425,1472115425
20260120,ALL,연기금 등,295310,에이치브이엠,816,17438,16622,72559300,1544247700,1471688400
20260120,ALL,연기금 등,259960,크래프톤,5945,11627,5682,1425901750,2794109000,1368207250
20260120,ALL,연기금 등,336260,두산퓨얼셀,0,35298,35298,0,1348924925,1348924925
20260120,ALL,연기금 등,035720,카카오,182305,205616,23311,10633113100,11979585150,1346472050
20260120,ALL,연기금 등,226950,올릭스,958,10315,9357,135127050,1469021650,1333894600
20260120,ALL,연기금 등,028670,팬오션,67926,368655,300729,302094301,1631193863,1329099562
20260120,ALL,연기금 등,145020,휴젤,67,5194,5127,16028500,1252536250,1236507750
20260120,ALL,연기금 등,008930,한미사이언스,2989,33616,30627,119117475,1353228525,1234111050
20260120,ALL,연기금 등,357780,솔브레인,264,4041,3777,82179000,1260433000,1178254000
20260120,ALL,연기금 등,018880,한온시스템,72235,395664,323429,233305359,1276716404,1043411045
20260120,ALL,연기금 등,004170,신세계,898,4561,3663,252528500,1286766750,1034238250
20260120,ALL,연기금 등,006650,대한유화,2140,8553,6413,340238800,1360721700,1020482900
20260120,ALL,연기금 등,457190,이수스페셜티케미컬,13942,25816,11874,1153165750,2156814350,1003648600
20260120,ALL,연기금 등,005387,현대차2우B,8425,11762,3337,2438928000,3407703750,968775750
20260120,ALL,연기금 등,030200,KT,76857,94539,17682,4227214800,5178926400,951711600
20260120,ALL,연기금 등,353200,대덕전자,4642,22586,17944,232900700,1136641650,903740950
20260120,ALL,연기금 등,348210,넥스틴,206,11808,11602,15386900,884337300,868950400
20260120,ALL,연기금 등,298020,효성티앤씨,306,3170,2864,89371250,926422000,837050750
20260120,ALL,연기금 등,003540,대신증권,0,29788,29788,0,828348325,828348325
20260120,ALL,연기금 등,023160,태광,0,30604,30604,0,828256050,828256050
20260120,ALL,연기금 등,034230,파라다이스,22952,69023,46071,397775440,1200356770,802581330
20260120,ALL,연기금 등,214450,파마리서치,20,1907,1887,8529750,808541250,800011500
20260120,ALL,연기금 등,001450,현대해상,39499,67355,27856,1093621925,1866535100,772913175
20260120,ALL,연기금 등,001720,신영증권,752,5531,4779,118656500,866293700,747637200
20260120,ALL,연기금 등,483650,달바글로벌,8965,13977,5012,1271381250,1997238350,725857100
20260120,ALL,연기금 등,004020,현대제철,42420,64396,21976,1330889425,2038294725,707405300
20260120,ALL,연기금 등,004990,롯데지주,5957,29519,23562,175251875,864946750,689694875
20260120,ALL,연기금 등,456040,OCI,0,9573,9573,0,678123700,678123700
20260120,ALL,연기금 등,078600,대주전자재료,87,10378,10291,5481650,654448150,648966500
20260120,ALL,연기금 등,263750,펄어비스,450,15058,14608,18338450,617954175,599615725
20260120,ALL,연기금 등,010060,OCI홀딩스,2360,7214,4854,270547500,836364900,565817400
20260120,ALL,연기금 등,014830,유니드,0,7864,7864,0,563241000,563241000
20260120,ALL,연기금 등,327260,RF머트리얼즈,0,23768,23768,0,560839100,560839100
20260120,ALL,연기금 등,001800,오리온홀딩스,1490,27607,26117,31224600,585713425,554488825
20260120,ALL,연기금 등,139480,이마트,3368,9891,6523,281836200,828724050,546887850
20260120,ALL,연기금 등,064760,티씨케이,2639,5755,3116,448127600,975153900,527026300
20260120,ALL,연기금 등,018670,SK가스,118,2411,2293,26781000,546785250,520004250
20260120,ALL,연기금 등,000810,삼성화재,6896,7959,1063,3407941000,3925444000,517503000
20260120,ALL,연기금 등,272210,한화시스템,233845,239990,6145,21628272400,22144474950,516202550
20260120,ALL,연기금 등,009970,영원무역홀딩스,494,3169,2675,92225800,592899600,500673800
20260120,ALL,연기금 등,000670,영풍,529,9838,9309,28211400,525300800,497089400
20260120,ALL,연기금 등,126340,비나텍,311,5796,5485,27041650,511022800,483981150
20260120,ALL,연기금 등,189300,인텔리안테크,0,6540,6540,0,483257700,483257700
20260120,ALL,연기금 등,131290,티에스이,2987,10111,7124,196542600,678204050,481661450
20260120,ALL,연기금 등,032350,롯데관광개발,63559,83461,19902,1374062625,1817789275,443726650
20260120,ALL,연기금 등,003550,LG,8370,13198,4828,744479050,1176939800,432460750
20260120,ALL,연기금 등,051900,LG생활건강,1001,2606,1605,268322500,698284500,429962000
20260120,ALL,연기금 등,071970,HD현대마린엔진,12059,16370,4311,1134928350,1538325850,403397500
20260120,ALL,연기금 등,030190,NICE평가정보,0,23932,23932,0,394702680,394702680
20260120,ALL,연기금 등,011790,SKC,9468,13008,3540,1055127300,1445198450,390071150
20260120,ALL,연기금 등,126720,수산인더스트리,0,13894,13894,0,376134350,376134350
20260120,ALL,연기금 등,023530,롯데쇼핑,2620,7603,4983,197432900,572598400,375165500
20260120,ALL,연기금 등,096530,씨젠,0,15000,15000,0,366872050,366872050
20260120,ALL,연기금 등,007820,에스엠코어,0,59610,59610,0,352708390,352708390
20260120,ALL,연기금 등,399720,가온칩스,0,5760,5760,0,350692000,350692000
20260120,ALL,연기금 등,253450,스튜디오드래곤,4279,11517,7238,196188050,527787300,331599250
20260120,ALL,연기금 등,416180,신성에스티,0,10182,10182,0,330073500,330073500
20260120,ALL,연기금 등,004800,효성,185,2244,2059,29169100,354499300,325330200
20260120,ALL,연기금 등,122870,와이지엔터테인먼트,529,5077,4548,37216300,357599050,320382750
20260120,ALL,연기금 등,007310,오뚜기,138,961,823,53374500,372075000,318700500
20260120,ALL,연기금 등,120110,코오롱인더,1300,8250,6950,56111200,359534325,303423125
20260120,ALL,연기금 등,002380,KCC,1920,2572,652,844102500,1133249500,289147000
20260120,ALL,연기금 등,011785,금호석유화학우,667,4598,3931,46581900,323956100,277374200
20260120,ALL,연기금 등,005385,현대차우,876,1860,984,246786500,524060000,277273500
20260120,ALL,연기금 등,006120,SK디스커버리,0,4427,4427,0,275904800,275904800
20260120,ALL,연기금 등,194480,데브시스터즈,0,7762,7762,0,262912275,262912275
20260120,ALL,연기금 등,068270,셀트리온,45911,46981,1070,9557099000,9806495500,249396500
20260120,ALL,연기금 등,171090,선익시스템,0,4691,4691,0,244018550,244018550
20260120,ALL,연기금 등,214150,클래시스,1193,5313,4120,70235250,313546650,243311400
20260120,ALL,연기금 등,030610,교보증권,0,23565,23565,0,241475570,241475570
20260120,ALL,연기금 등,249420,일동제약,458,6313,5855,18274625,251109450,232834825
20260120,ALL,연기금 등,000120,CJ대한통운,2227,4553,2326,215689200,440809700,225120500
20260120,ALL,연기금 등,161390,한국타이어앤테크놀로지,9425,12877,3452,607275000,830432850,223157850
20260120,ALL,연기금 등,047040,대우건설,251410,291353,39943,1250305119,1469178532,218873413
20260120,ALL,연기금 등,161890,한국콜마,1486,4746,3260,95978450,306798250,210819800
20260120,ALL,연기금 등,397030,에이프릴바이오,0,4221,4221,0,208334750,208334750
20260120,ALL,연기금 등,439260,대한조선,692,3652,2960,47811700,254129450,206317750
20260120,ALL,연기금 등,064400,LG씨엔에스,11359,14220,2861,797306550,1000332750,203026200
20260120,ALL,연기금 등,069960,현대백화점,1324,3456,2132,123885350,324118150,200232800
20260120,ALL,연기금 등,085670,뉴프렉스,0,32614,32614,0,198912500,198912500
20260120,ALL,연기금 등,196170,알테오젠,141557,141012,-545,68959533000,69158386750,198853750
20260120,ALL,연기금 등,030520,한글과컴퓨터,0,8369,8369,0,194172900,194172900
20260120,ALL,연기금 등,100840,SNT에너지,271,5057,4786,11090750,205260100,194169350
20260120,ALL,연기금 등,002350,넥센타이어,0,22944,22944,0,192699305,192699305
20260120,ALL,연기금 등,032820,우리기술,0,25000,25000,0,190770200,190770200
20260120,ALL,연기금 등,044490,태웅,6024,12167,6143,192711075,380969600,188258525
20260120,ALL,연기금 등,252990,샘씨엔에스,10233,37000,26767,72342940,258990760,186647820
