날짜,시장,투자자,티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금
20260514,ALL,연기금 등,005930,삼성전자,7871003,7968421,97418,2308153559250,2333555989000,25402429750
20260514,ALL,연기금 등,196170,알테오젠,53909,100807,46898,20547463500,38477023500,17929560000
20260514,ALL,연기금 등,032830,삼성생명,32125,73401,41276,10331494500,23665588500,13334094000
20260514,ALL,연기금 등,028260,삼성물산,49375,78517,29142,21389154500,34124400750,12735246250
20260514,ALL,연기금 등,006110,삼아알미늄,14,123991,123977,1439300,12569883750,12568444450
20260514,ALL,연기금 등,064400,LG씨엔에스,14063,153683,139620,1196296750,13076372350,11880075600
20260514,ALL,연기금 등,214450,파마리서치,760,30594,29834,262736000,10406492000,10143756000
20260514,ALL,연기금 등,139480,이마트,5638,81837,76199,653655500,9452851600,8799196100
20260514,ALL,연기금 등,023530,롯데쇼핑,5995,56148,50153,1022113800,9577739200,8555625400
20260514,ALL,연기금 등,042700,한미반도체,99705,120994,21289,39350341000,47622523500,8272182500
20260514,ALL,연기금 등,003550,LG,20418,77382,56964,2350575800,8927597000,6577021200
20260514,ALL,연기금 등,000270,기아,218156,252531,34375,38594756450,44669805150,6075048700
20260514,ALL,연기금 등,074600,원익QnC,961,161088,160127,35795625,6025621175,5989825550
20260514,ALL,연기금 등,003230,삼양식품,4919,9073,4154,7032782000,12985114500,5952332500
20260514,ALL,연기금 등,035420,NAVER,111047,138234,27187,23476535250,29245881250,5769346000
20260514,ALL,연기금 등,008770,호텔신라,8906,93594,84688,580818800,6169901200,5589082400
20260514,ALL,연기금 등,011070,LG이노텍,29259,36386,7127,22240179000,27635214500,5395035500
20260514,ALL,연기금 등,440110,파두,2644,54640,51996,263644200,5465346000,5201701800
20260514,ALL,연기금 등,005490,POSCO홀딩스,46343,55963,9620,22435096250,27097110500,4662014250
20260514,ALL,연기금 등,010140,삼성중공업,463634,614275,150641,14008340475,18587515475,4579175000
20260514,ALL,연기금 등,071050,한국금융지주,12337,30125,17788,3160207250,7739291250,4579084000
20260514,ALL,연기금 등,007070,GS리테일,6250,157757,151507,175486325,4433594575,4258108250
20260514,ALL,연기금 등,009540,HD한국조선해양,26135,34922,8787,11517729250,15427376000,3909646750
20260514,ALL,연기금 등,307950,현대오토에버,1719,7048,5329,1174485000,4821138000,3646653000
20260514,ALL,연기금 등,086280,현대글로비스,22370,35882,13512,5950973250,9562113500,3611140250
20260514,ALL,연기금 등,051900,LG생활건강,9525,22604,13079,2655903250,6190785250,3534882000
20260514,ALL,연기금 등,003490,대한항공,193846,322049,128203,5104545775,8570078050,3465532275
20260514,ALL,연기금 등,078600,대주전자재료,12997,33699,20702,1891478450,5228673200,3337194750
20260514,ALL,연기금 등,036570,NC,7216,18148,10932,2021434500,5067272750,3045838250
20260514,ALL,연기금 등,254490,미래반도체,18,65369,65351,855900,2787118650,2786262750
20260514,ALL,연기금 등,068270,셀트리온,81622,95500,13878,15739966800,18434212600,2694245800
20260514,ALL,연기금 등,195870,해성디에스,11485,40620,29135,1002606800,3566921750,2564314950
20260514,ALL,연기금 등,456040,OCI,135,17826,17691,18483550,2478719600,2460236050
20260514,ALL,연기금 등,352820,하이브,17466,27533,10067,4201795250,6613220750,2411425500
