날짜,시장,투자자,티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금
20260205,ALL,연기금 등,000660,SK하이닉스,889375,908914,19539,761095842500,777640876000,16545033500
20260205,ALL,연기금 등,017670,SK텔레콤,120325,330664,210339,9315764500,25564031800,16248267300
20260205,ALL,연기금 등,278470,에이피알,61265,102948,41683,17442318750,29128818750,11686500000
20260205,ALL,연기금 등,032350,롯데관광개발,696,348440,347744,18585400,9314895100,9296309700
20260205,ALL,연기금 등,000270,기아,287167,342570,55403,45242684200,53974261500,8731577300
20260205,ALL,연기금 등,000120,CJ대한통운,1514,75037,73523,165153900,8319893900,8154740000
20260205,ALL,연기금 등,086790,하나금융지주,100012,166431,66419,11404793400,18946071400,7541278000
20260205,ALL,연기금 등,005490,POSCO홀딩스,135347,154921,19574,50413837000,57669345000,7255508000
20260205,ALL,연기금 등,271560,오리온,4242,62816,58574,522635650,7759424100,7236788450
20260205,ALL,연기금 등,003670,포스코퓨처엠,39090,71110,32020,8919110000,16149422250,7230312250
20260205,ALL,연기금 등,005830,DB손해보험,23361,66315,42954,3709111850,10527163500,6818051650
20260205,ALL,연기금 등,483650,달바글로벌,0,39711,39711,0,6663877850,6663877850
20260205,ALL,연기금 등,377300,카카오페이,72239,165615,93376,4984894750,11367338000,6382443250
20260205,ALL,연기금 등,161390,한국타이어앤테크놀로지,6722,100897,94175,449277000,6769123200,6319846200
20260205,ALL,연기금 등,009830,한화솔루션,1210649,1386108,175459,43985269450,50295815825,6310546375
20260205,ALL,연기금 등,034230,파라다이스,25940,324952,299012,546703625,6832332675,6285629050
20260205,ALL,연기금 등,139480,이마트,12990,69257,56267,1353393350,7215501250,5862107900
20260205,ALL,연기금 등,138040,메리츠금융지주,21432,65958,44526,2657638300,8175757800,5518119500
20260205,ALL,연기금 등,450080,에코프로머티,34302,115169,80867,2334205650,7745833850,5411628200
20260205,ALL,연기금 등,068270,셀트리온,93448,117885,24437,20412655500,25696097500,5283442000
20260205,ALL,연기금 등,034730,SK,22032,36543,14511,7341903500,12136349750,4794446250
20260205,ALL,연기금 등,323410,카카오뱅크,139308,306451,167143,3820393100,8404437500,4584044400
20260205,ALL,연기금 등,047050,포스코인터내셔널,31294,97624,66330,2097793150,6556756650,4458963500
20260205,ALL,연기금 등,020150,롯데에너지머티리얼즈,1108,84627,83519,54016475,4140653850,4086637375
20260205,ALL,연기금 등,499790,GS피앤엘,1583,68096,66513,96910000,4150528800,4053618800
20260205,ALL,연기금 등,003490,대한항공,575275,743143,167868,13933647525,17986920600,4053273075
20260205,ALL,연기금 등,010060,OCI홀딩스,4775,33460,28685,667115550,4681421300,4014305750
20260205,ALL,연기금 등,033100,제룡전기,0,61580,61580,0,3867261100,3867261100
20260205,ALL,연기금 등,008770,호텔신라,15904,90178,74274,801863175,4545825325,3743962150
20260205,ALL,연기금 등,316140,우리금융지주,136533,242571,106038,4364205375,7755637475,3391432100
20260205,ALL,연기금 등,171090,선익시스템,0,41563,41563,0,3223489750,3223489750
20260205,ALL,연기금 등,139130,iM금융지주,18231,207000,188769,305596360,3472349060,3166752700
20260205,ALL,연기금 등,097950,CJ제일제당,4874,18071,13197,1070273500,3981594500,2911321000
20260205,ALL,연기금 등,126340,비나텍,906,26265,25359,98526800,2878641350,2780114550
20260205,ALL,연기금 등,005935,삼성전자우,24505,48054,23549,2801381950,5498696600,2697314650
20260205,ALL,연기금 등,247540,에코프로비엠,71674,82974,11300,15268729500,17767873750,2499144250
20260205,ALL,연기금 등,002790,아모레퍼시픽홀딩스,31475,110439,78964,982022650,3459481125,2477458475
20260205,ALL,연기금 등,071050,한국금융지주,16592,27636,11044,3520261250,5854700500,2334439250
20260205,ALL,연기금 등,018880,한온시스템,318054,861418,543364,1278341186,3492632076,2214290890
20260205,ALL,연기금 등,001120,LX인터내셔널,16107,68650,52543,668471850,2854070675,2185598825
20260205,ALL,연기금 등,078930,GS,11272,39806,28534,784875950,2770911850,1986035900
20260205,ALL,연기금 등,081660,미스토홀딩스,3530,41642,38112,178609150,2115006600,1936397450
20260205,ALL,연기금 등,032830,삼성생명,29411,38920,9509,5707229800,7552150850,1844921050
20260205,ALL,연기금 등,010950,S-Oil,9790,27208,17418,976023950,2709770550,1733746600
20260205,ALL,연기금 등,030000,제일기획,20727,99954,79227,430750350,2084785725,1654035375
20260205,ALL,연기금 등,028050,삼성E&A,21119,72023,50904,674636150,2303561275,1628925125
20260205,ALL,연기금 등,047810,한국항공우주,101416,111074,9658,16663339450,18218793800,1555454350
20260205,ALL,연기금 등,007660,이수페타시스,60526,71539,11013,7183156000,8714654950,1531498950
20260205,ALL,연기금 등,009970,영원무역홀딩스,1824,8388,6564,394233500,1819345500,1425112000
20260205,ALL,연기금 등,017960,한국카본,5310,46302,40992,183408475,1600734475,1417326000
20260205,ALL,연기금 등,402340,SK스퀘어,89817,92649,2832,48668993500,50051240000,1382246500
20260205,ALL,연기금 등,204320,HL만도,33808,56067,22259,2115210550,3497271350,1382060800
20260205,ALL,연기금 등,009420,한올바이오파마,7030,32936,25906,369570900,1720047500,1350476600
20260205,ALL,연기금 등,011930,신성이엔지,0,661327,661327,0,1333586153,1333586153
20260205,ALL,연기금 등,128940,한미약품,12446,14749,2303,6755715000,8030794500,1275079500
20260205,ALL,연기금 등,180640,한진칼,4340,14672,10332,511732750,1724732700,1212999950
20260205,ALL,연기금 등,476830,알지노믹스,0,7990,7990,0,1142934200,1142934200
20260205,ALL,연기금 등,474650,링크솔루션,0,14635,14635,0,1138643700,1138643700
