날짜,시장,투자자,티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금
20260408,ALL,연기금 등,402340,SK스퀘어,65086,104312,39226,37355059500,59520273500,22165214000
20260408,ALL,연기금 등,005935,삼성전자우,2984,147003,144019,414093900,20427508650,20013414750
20260408,ALL,연기금 등,222800,심텍,4084,244913,240829,265357750,16211955950,15946598200
20260408,ALL,연기금 등,009830,한화솔루션,312106,615601,303495,12342416225,24406863475,12064447250
20260408,ALL,연기금 등,017670,SK텔레콤,108368,238770,130402,9553759200,21088692550,11534933350
20260408,ALL,연기금 등,011070,LG이노텍,22971,55325,32354,7919770750,19117311500,11197540750
20260408,ALL,연기금 등,267270,HD건설기계,16257,79012,62755,2603432850,12610265500,10006832650
20260408,ALL,연기금 등,007660,이수페타시스,9879,93885,84006,1162990300,11068365300,9905375000
20260408,ALL,연기금 등,000150,두산,16516,24549,8033,19876274000,29583211500,9706937500
20260408,ALL,연기금 등,375500,DL이앤씨,180639,285369,104730,16291980400,25841475400,9549495000
20260408,ALL,연기금 등,006800,미래에셋증권,282419,420801,138382,18880999000,28110723800,9229724800
20260408,ALL,연기금 등,006650,대한유화,3559,42079,38520,557639700,6593346300,6035706600
20260408,ALL,연기금 등,007810,코리아써키트,7794,77987,70193,598264250,6010576600,5412312350
20260408,ALL,연기금 등,009150,삼성전기,78766,88474,9708,39933509250,44574380000,4640870750
20260408,ALL,연기금 등,071050,한국금융지주,18471,36826,18355,4328329250,8668294250,4339965000
20260408,ALL,연기금 등,058470,리노공업,14363,52260,37897,1641221950,5968933950,4327712000
20260408,ALL,연기금 등,000720,현대건설,884368,911563,27195,163268295050,167440564900,4172269850
20260408,ALL,연기금 등,278470,에이피알,13395,25121,11726,4347503250,8274435500,3926932250
20260408,ALL,연기금 등,006360,GS건설,464608,582898,118290,16331122425,20237363950,3906241525
20260408,ALL,연기금 등,003490,대한항공,188166,338735,150569,4669107725,8382718400,3713610675
20260408,ALL,연기금 등,004020,현대제철,66882,159668,92786,2491726950,5995057200,3503330250
20260408,ALL,연기금 등,005940,NH투자증권,121819,225615,103796,4124937425,7588463375,3463525950
20260408,ALL,연기금 등,095610,테스,2126,51525,49399,143967750,3542450850,3398483100
20260408,ALL,연기금 등,108490,로보티즈,2448,15659,13211,617971500,3967110250,3349138750
20260408,ALL,연기금 등,015760,한국전력,379041,454376,75335,16649126275,19998071250,3348944975
20260408,ALL,연기금 등,086790,하나금융지주,142311,170053,27742,16746825450,20032190700,3285365250
20260408,ALL,연기금 등,353200,대덕전자,3013,39640,36627,262890200,3482703050,3219812850
20260408,ALL,연기금 등,028260,삼성물산,62924,73346,10422,19102747750,22218582500,3115834750
20260408,ALL,연기금 등,267260,HD현대일렉트릭,16665,19736,3071,16319214500,19293459500,2974245000
20260408,ALL,연기금 등,010140,삼성중공업,209906,315073,105167,5921797425,8895346950,2973549525
20260408,ALL,연기금 등,277810,레인보우로보틱스,1209,6064,4855,735035000,3654774000,2919739000
20260408,ALL,연기금 등,062040,산일전기,2064,20976,18912,300190200,3070378150,2770187950
20260408,ALL,연기금 등,034730,SK,12499,20364,7865,4220743000,6925388500,2704645500
20260408,ALL,연기금 등,440110,파두,0,47529,47529,0,2699127500,2699127500
20260408,ALL,연기금 등,010130,고려아연,2116,3800,1684,3311640500,6001558000,2689917500
20260408,ALL,연기금 등,196170,알테오젠,25132,31962,6830,9433508500,11988469750,2554961250
20260408,ALL,연기금 등,006110,삼아알미늄,0,57570,57570,0,2290996875,2290996875
20260408,ALL,연기금 등,127120,제이에스링크,0,57062,57062,0,2244851450,2244851450
20260408,ALL,연기금 등,042660,한화오션,122779,139312,16533,15615473650,17731534350,2116060700
20260408,ALL,연기금 등,005490,POSCO홀딩스,39712,45156,5444,14234855250,16125077750,1890222500
20260408,ALL,연기금 등,071970,HD현대마린엔진,9285,32433,23148,733813350,2574412500,1840599150
20260408,ALL,연기금 등,138040,메리츠금융지주,18764,34040,15276,2198485150,4004279600,1805794450
20260408,ALL,연기금 등,032820,우리기술,0,77026,77026,0,1797913675,1797913675
20260408,ALL,연기금 등,080580,오킨스전자,0,86807,86807,0,1745424330,1745424330
20260408,ALL,연기금 등,354320,알멕,0,28719,28719,0,1742372850,1742372850
20260408,ALL,연기금 등,001440,대한전선,107604,161332,53728,3306785675,4937528125,1630742450
20260408,ALL,연기금 등,021240,코웨이,9674,29874,20200,755505450,2345362450,1589857000
20260408,ALL,연기금 등,058610,에스피지,529,14592,14063,59374550,1636470900,1577096350
20260408,ALL,연기금 등,077360,덕산하이메탈,0,116640,116640,0,1487577140,1487577140
20260408,ALL,연기금 등,036930,주성엔지니어링,2787,24000,21213,187769550,1631730550,1443961000
20260408,ALL,연기금 등,122640,예스티,0,64789,64789,0,1433847075,1433847075
20260408,ALL,연기금 등,084370,유진테크,13698,24335,10637,1788958100,3180148250,1391190150
20260408,ALL,연기금 등,316140,우리금융지주,181013,221480,40467,6050376325,7425005175,1374628850
20260408,ALL,연기금 등,417200,LS머트리얼즈,149,63179,63030,2979510,1279693345,1276713835
20260408,ALL,연기금 등,079900,전진건설로봇,0,18527,18527,0,1241949450,1241949450
20260408,ALL,연기금 등,011170,롯데케미칼,10425,23366,12941,949408700,2121342900,1171934200
20260408,ALL,연기금 등,160980,싸이맥스,5000,44885,39885,141178300,1260703275,1119524975
20260408,ALL,연기금 등,483650,달바글로벌,3867,10480,6613,640866000,1736895850,1096029850
20260408,ALL,연기금 등,023160,태광,33263,59160,25897,1313733075,2398288000,1084554925
20260408,ALL,연기금 등,078930,GS,13290,29072,15782,901692900,1973557150,1071864250
20260408,ALL,연기금 등,420770,기가비스,510,13589,13079,40665400,1088391900,1047726500
20260408,ALL,연기금 등,039030,이오테크닉스,352,2736,2384,152366000,1188627500,1036261500
20260408,ALL,연기금 등,450080,에코프로머티,92455,106093,13638,6941602950,7965074300,1023471350
20260408,ALL,연기금 등,005850,에스엘,23897,41042,17145,1393123450,2396582650,1003459200
20260408,ALL,연기금 등,052690,한전기술,18072,23654,5582,3089421950,4026247600,936825650
20260408,ALL,연기금 등,377300,카카오페이,18893,35988,17095,990599000,1875656950,885057950
20260408,ALL,연기금 등,009970,영원무역홀딩스,666,4646,3980,142539500,998799000,856259500
20260408,ALL,연기금 등,001720,신영증권,0,3597,3597,0,744882500,744882500
20260408,ALL,연기금 등,090460,비에이치,6702,39632,32930,148334500,886777125,738442625
20260408,ALL,연기금 등,003850,보령,0,75599,75599,0,731427000,731427000
20260408,ALL,연기금 등,032350,롯데관광개발,93322,133979,40657,1554904330,2259786830,704882500
20260408,ALL,연기금 등,064400,LG씨엔에스,34100,45510,11410,2074009650,2760952050,686942400
20260408,ALL,연기금 등,310210,보로노이,1707,4116,2409,473409500,1146711000,673301500
20260408,ALL,연기금 등,336260,두산퓨얼셀,1700,19762,18062,60660150,708141975,647481825
20260408,ALL,연기금 등,00680K,미래에셋증권2우B,9,31763,31754,182850,641709610,641526760
