날짜,시장,투자자,티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금
20260507,ALL,연기금 등,402340,SK스퀘어,130676,179425,48749,141103462500,193722662500,52619200000
20260507,ALL,연기금 등,005935,삼성전자우,14868,295869,281001,2723683300,54657954900,51934271600
20260507,ALL,연기금 등,068270,셀트리온,60907,149004,88097,12341023650,30204980950,17863957300
20260507,ALL,연기금 등,086790,하나금융지주,88197,212529,124332,11245367700,27186669950,15941302250
20260507,ALL,연기금 등,003490,대한항공,216286,795638,579352,5673769900,20934008850,15260238950
20260507,ALL,연기금 등,005930,삼성전자,8623616,8699921,76305,2303164689250,2318197865000,15033175750
20260507,ALL,연기금 등,005380,현대차,246932,267127,20195,141424844000,153108102500,11683258500
20260507,ALL,연기금 등,016360,삼성증권,122334,195941,73607,17753631650,28420076700,10666445050
20260507,ALL,연기금 등,329180,HD현대중공업,93053,108720,15667,63583732500,74231432000,10647699500
20260507,ALL,연기금 등,011070,LG이노텍,21860,38453,16593,13795239000,24275488500,10480249500
20260507,ALL,연기금 등,034020,두산에너빌리티,1365194,1438626,73432,185384162900,195059011850,9674848950
20260507,ALL,연기금 등,003670,포스코퓨처엠,55473,86455,30982,15955249000,24968518500,9013269500
20260507,ALL,연기금 등,007810,코리아써키트,0,90783,90783,0,9007625050,9007625050
20260507,ALL,연기금 등,319660,피에스케이,79,82180,82101,8442000,8879225350,8870783350
20260507,ALL,연기금 등,028260,삼성물산,46499,68583,22084,17761649000,26386595500,8624946500
20260507,ALL,연기금 등,032830,삼성생명,20316,47896,27580,6086767000,14350134750,8263367750
20260507,ALL,연기금 등,039490,키움증권,7784,23432,15648,3565894000,10757966750,7192072750
20260507,ALL,연기금 등,373220,LG에너지솔루션,87752,101919,14167,41575118000,48321248500,6746130500
20260507,ALL,연기금 등,443060,HD현대마린솔루션,7041,32009,24968,1875671500,8438699250,6563027750
20260507,ALL,연기금 등,316140,우리금융지주,295986,490390,194404,9799192500,16272624600,6473432100
20260507,ALL,연기금 등,005490,POSCO홀딩스,121315,133692,12377,63509673000,69973526500,6463853500
20260507,ALL,연기금 등,307950,현대오토에버,1079,14289,13210,491604500,6599404000,6107799500
20260507,ALL,연기금 등,006800,미래에셋증권,381227,455735,74508,29764378850,35579938600,5815559750
20260507,ALL,연기금 등,005387,현대차2우B,1558,23689,22131,397698000,6057072250,5659374250
20260507,ALL,연기금 등,375500,DL이앤씨,96291,140416,44125,9485518650,13826800550,4341281900
20260507,ALL,연기금 등,499790,GS피앤엘,3038,74517,71479,173015400,4306883200,4133867800
20260507,ALL,연기금 등,139480,이마트,5345,42700,37355,574692250,4629043750,4054351500
