날짜,시장,투자자,티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금
20260511,ALL,연기금 등,402340,SK스퀘어,99232,194122,94890,115751117500,227734208000,111983090500
20260511,ALL,연기금 등,032830,삼성생명,23044,95769,72725,6988385000,28997932250,22009547250
20260511,ALL,연기금 등,329180,HD현대중공업,50638,78935,28297,34625051500,53957992000,19332940500
20260511,ALL,연기금 등,108490,로보티즈,5277,42203,36926,1964276750,15959426500,13995149750
20260511,ALL,연기금 등,009540,HD한국조선해양,37779,66397,28618,18030639500,31686680250,13656040750
20260511,ALL,연기금 등,086280,현대글로비스,22090,72670,50580,5521621750,18254691000,12733069250
20260511,ALL,연기금 등,012330,현대모비스,71175,93490,22315,39198544000,51596520000,12397976000
20260511,ALL,연기금 등,042700,한미반도체,150917,174000,23083,59612994500,68737968250,9124973750
20260511,ALL,연기금 등,011170,롯데케미칼,19809,92051,72242,2106322800,9792325200,7686002400
20260511,ALL,연기금 등,079550,LIG디펜스앤에어로스페이스,43979,52639,8660,37963321500,45572378500,7609057000
20260511,ALL,연기금 등,006260,LS,9885,23596,13711,5313215000,12686733500,7373518500
20260511,ALL,연기금 등,043260,성호전자,0,131128,131128,0,6345362650,6345362650
20260511,ALL,연기금 등,195870,해성디에스,1301,66132,64831,113538300,5789103950,5675565650
20260511,ALL,연기금 등,307950,현대오토에버,1653,9992,8339,1026046000,6296668500,5270622500
20260511,ALL,연기금 등,005387,현대차2우B,4300,22712,18412,1180283500,6192303750,5012020250
20260511,ALL,연기금 등,138040,메리츠금융지주,21949,65886,43937,2466782600,7432842600,4966060000
20260511,ALL,연기금 등,010140,삼성중공업,1093759,1233220,139461,37325420550,42113235975,4787815425
20260511,ALL,연기금 등,105560,KB금융,168730,198328,29598,27122844250,31886395250,4763551000
20260511,ALL,연기금 등,319660,피에스케이,347,38980,38633,39214400,4408701450,4369487050
20260511,ALL,연기금 등,011070,LG이노텍,31150,36797,5647,21039671000,24868722000,3829051000
20260511,ALL,연기금 등,000250,삼천당제약,10960,19148,8188,4447883750,7805744000,3357860250
20260511,ALL,연기금 등,010170,대한광통신,108,124268,124160,2993400,3346547225,3343553825
20260511,ALL,연기금 등,023530,롯데쇼핑,3241,25052,21811,466106150,3615112700,3149006550
20260511,ALL,연기금 등,031980,피에스케이홀딩스,254,22812,22558,32785600,2975733200,2942947600
20260511,ALL,연기금 등,010950,S-Oil,32058,57636,25578,3670398600,6575663400,2905264800
20260511,ALL,연기금 등,347700,스피어,0,58535,58535,0,2702539475,2702539475
20260511,ALL,연기금 등,443060,HD현대마린솔루션,5443,15463,10020,1387387500,4000522000,2613134500
20260511,ALL,연기금 등,039490,키움증권,8760,14278,5518,4092180000,6664637750,2572457750
20260511,ALL,연기금 등,267250,HD현대,17086,25243,8157,5097579750,7503910250,2406330500
20260511,ALL,연기금 등,028050,삼성E&A,179208,217613,38405,10629326000,12906329700,2277003700
20260511,ALL,연기금 등,069960,현대백화점,3262,23230,19968,362164950,2598675900,2236510950
20260511,ALL,연기금 등,290550,디케이티,0,67147,67147,0,2101651600,2101651600
20260511,ALL,연기금 등,354320,알멕,0,23450,23450,0,2041451800,2041451800
20260511,ALL,연기금 등,214450,파마리서치,3379,9253,5874,1104328500,3039228250,1934899750
20260511,ALL,연기금 등,111770,영원무역,7689,31301,23612,627716350,2553091700,1925375350
20260511,ALL,연기금 등,139480,이마트,5545,21621,16076,630678450,2468654250,1837975800
20260511,ALL,연기금 등,377300,카카오페이,32260,62590,30330,1915530400,3732235600,1816705200
20260511,ALL,연기금 등,007070,GS리테일,9191,74249,65058,240020625,1943510375,1703489750
20260511,ALL,연기금 등,241710,코스메카코리아,570,20000,19430,48730100,1707743600,1659013500
20260511,ALL,연기금 등,066570,LG전자,208894,218901,10007,32465588400,34047473900,1581885500
20260511,ALL,연기금 등,036890,진성티이씨,0,83758,83758,0,1552011320,1552011320
20260511,ALL,연기금 등,001430,세아베스틸지주,1996,23091,21095,144441850,1684659000,1540217150
20260511,ALL,연기금 등,247540,에코프로비엠,24958,31990,7032,5600856500,7129765750,1528909250
20260511,ALL,연기금 등,420770,기가비스,555,14712,14157,59666900,1574963350,1515296450
20260511,ALL,연기금 등,234340,헥토파이낸셜,0,37548,37548,0,1465701975,1465701975
20260511,ALL,연기금 등,064400,LG씨엔에스,19605,39647,20042,1380156050,2798674250,1418518200
20260511,ALL,연기금 등,317330,덕산테코피아,0,45179,45179,0,1402887900,1402887900
20260511,ALL,연기금 등,041830,인바디,0,32737,32737,0,1369843225,1369843225
20260511,ALL,연기금 등,189300,인텔리안테크,209,8051,7842,35928800,1394039600,1358110800
20260511,ALL,연기금 등,090430,아모레퍼시픽,30649,41191,10542,3944774250,5299059200,1354284950
20260511,ALL,연기금 등,003470,유안타증권,0,176882,176882,0,1218427720,1218427720
20260511,ALL,연기금 등,009830,한화솔루션,178315,204729,26414,8115474650,9329646400,1214171750
20260511,ALL,연기금 등,192820,코스맥스,3060,8613,5553,659315250,1843555250,1184240000
20260511,ALL,연기금 등,161890,한국콜마,30232,41159,10927,3052119900,4193681500,1141561600
20260511,ALL,연기금 등,011790,SKC,7073,14443,7370,1155646150,2276735600,1121089450
20260511,ALL,연기금 등,096530,씨젠,4303,44040,39737,122078850,1240533950,1118455100
20260511,ALL,연기금 등,298020,효성티앤씨,6024,8424,2400,2809216500,3918581500,1109365000
20260511,ALL,연기금 등,005090,SGC에너지,0,19110,19110,0,1104179650,1104179650
20260511,ALL,연기금 등,010690,화신,0,80769,80769,0,1099028995,1099028995
20260511,ALL,연기금 등,099320,쎄트렉아이,414,6207,5793,73949800,1115577100,1041627300
20260511,ALL,연기금 등,353200,대덕전자,1884,10000,8116,238000800,1270167850,1032167050
20260511,ALL,연기금 등,104830,원익머트리얼즈,1796,21853,20057,90224300,1104314500,1014090200
20260511,ALL,연기금 등,044490,태웅,16150,35672,19522,798565875,1779336900,980771025
20260511,ALL,연기금 등,454910,두산로보틱스,67594,77394,9800,6891137300,7863863650,972726350
20260511,ALL,연기금 등,131290,티에스이,4833,10150,5317,858742800,1829747800,971005000
20260511,ALL,연기금 등,357580,아모센스,0,48792,48792,0,940198595,940198595
20260511,ALL,연기금 등,161390,한국타이어앤테크놀로지,23173,38416,15243,1425163600,2353143100,927979500
20260511,ALL,연기금 등,018670,SK가스,145,3304,3159,39397000,902264250,862867250
20260511,ALL,연기금 등,096770,SK이노베이션,76739,82610,5871,10332382650,11129469700,797087050
