날짜,시장,투자자,티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금
20260619,ALL,연기금 등,034730,SK,25361,52605,27244,18419853000,38352981000,19933128000
20260619,ALL,연기금 등,402340,SK스퀘어,240568,249283,8715,431999298500,447392838500,15393540000
20260619,ALL,연기금 등,035420,NAVER,128252,185814,57562,29846587250,43556573750,13709986500
20260619,ALL,연기금 등,298040,효성중공업,3009,4964,1955,11523360000,19302028500,7778668500
20260619,ALL,연기금 등,032830,삼성생명,27138,40952,13814,13438161750,20418009750,6979848000
20260619,ALL,연기금 등,279570,케이뱅크,4270,954803,950533,29831940,6648536640,6618704700
20260619,ALL,연기금 등,240810,원익IPS,60486,102117,41631,9355295700,15770903700,6415608000
20260619,ALL,연기금 등,042660,한화오션,339568,377283,37715,41922685950,46587726900,4665040950
20260619,ALL,연기금 등,028260,삼성물산,94673,102882,8209,48841289250,53257045000,4415755750
20260619,ALL,연기금 등,097230,HJ중공업,547,188986,188439,12227125,4251445725,4239218600
20260619,ALL,연기금 등,085620,미래에셋생명,918,113589,112671,32135650,3919965100,3887829450
20260619,ALL,연기금 등,375500,DL이앤씨,16944,67937,50993,1278188700,5120030200,3841841500
20260619,ALL,연기금 등,028050,삼성E&A,158053,231138,73085,7798680525,11465171850,3666491325
20260619,ALL,연기금 등,003490,대한항공,181580,299146,117566,5143006100,8464007175,3321001075
20260619,ALL,연기금 등,126340,비나텍,10776,31900,21124,1320037650,4408474000,3088436350
20260619,ALL,연기금 등,042700,한미반도체,135945,148783,12838,42148371250,45216703500,3068332250
20260619,ALL,연기금 등,012330,현대모비스,76758,80660,3902,47169388000,49580647000,2411259000
20260619,ALL,연기금 등,322000,HD현대에너지솔루션,883,17451,16568,124989100,2480825000,2355835900
20260619,ALL,연기금 등,278470,에이피알,9865,15531,5666,3772313250,5941329250,2169016000
20260619,ALL,연기금 등,007810,코리아써키트,22673,39998,17325,2714646950,4877657300,2163010350
20260619,ALL,연기금 등,059090,미코,256,100000,99744,5182760,2052231805,2047049045
20260619,ALL,연기금 등,222800,심텍,3508,19377,15869,448544250,2470788150,2022243900
20260619,ALL,연기금 등,006400,삼성SDI,87585,90977,3392,48436518500,50352280500,1915762000
20260619,ALL,연기금 등,417200,LS머트리얼즈,11256,121671,110415,192086665,2092248080,1900161415
20260619,ALL,연기금 등,099320,쎄트렉아이,81,16827,16746,8708500,1810148350,1801439850
20260619,ALL,연기금 등,007340,DN오토모티브,2048,44404,42356,85384825,1861130350,1775745525
20260619,ALL,연기금 등,017800,현대엘리베이터,5956,28853,22897,456502950,2214040300,1757537350
20260619,ALL,연기금 등,034230,파라다이스,5856,126719,120863,84432435,1825866605,1741434170
20260619,ALL,연기금 등,031980,피에스케이홀딩스,1644,13144,11500,184623350,1494489950,1309866600
20260619,ALL,연기금 등,295310,에이치브이엠,2201,22319,20118,140992700,1432964000,1291971300
20260619,ALL,연기금 등,001040,CJ,8519,15402,6883,1513368450,2754293350,1240924900
20260619,ALL,연기금 등,064400,LG씨엔에스,16019,28077,12058,1368981800,2401368550,1032386750
20260619,ALL,연기금 등,055550,신한지주,154907,164980,10073,15622055800,16645804700,1023748900
20260619,ALL,연기금 등,089970,브이엠,4710,15951,11241,418248750,1414769500,996520750
20260619,ALL,연기금 등,008770,호텔신라,4343,22018,17675,238537800,1205808400,967270600
20260619,ALL,연기금 등,403870,HPSP,195997,215917,19920,11572996050,12534978150,961982100
20260619,ALL,연기금 등,103590,일진전기,4485,15484,10999,374442750,1309642250,935199500
20260619,ALL,연기금 등,001740,SK네트웍스,0,87255,87255,0,923557300,923557300
20260619,ALL,연기금 등,352820,하이브,21193,24932,3739,4701510000,5545859750,844349750
20260619,ALL,연기금 등,095610,테스,11298,16008,4710,1878840800,2714505800,835665000
20260619,ALL,연기금 등,005440,현대지에프홀딩스,573,55648,55075,7694840,751758810,744063970
20260619,ALL,연기금 등,000810,삼성화재,9617,10567,950,6746108000,7432476000,686368000
20260619,ALL,연기금 등,294870,IPARK현대산업개발,6395,37815,31420,128220390,761622710,633402320
20260619,ALL,연기금 등,084370,유진테크,92,3773,3681,15309800,617050500,601740700
20260619,ALL,연기금 등,104830,원익머트리얼즈,916,13343,12427,41828750,635814250,593985500
20260619,ALL,연기금 등,075580,세진중공업,0,39308,39308,0,579647700,579647700
20260619,ALL,연기금 등,000370,한화손해보험,0,85154,85154,0,563208525,563208525
20260619,ALL,연기금 등,058470,리노공업,4152,10026,5874,378359150,918942350,540583200
20260619,ALL,연기금 등,347850,디앤디파마텍,0,4825,4825,0,539088300,539088300
20260619,ALL,연기금 등,475150,SK이터닉스,201,11237,11036,8806750,497754100,488947350
20260619,ALL,연기금 등,028670,팬오션,23651,117967,94316,120316133,606755940,486439807
20260619,ALL,연기금 등,036460,한국가스공사,4245,17926,13681,144342175,616354450,472012275
20260619,ALL,연기금 등,006360,GS건설,57225,74351,17126,1548228450,2013918100,465689650
20260619,ALL,연기금 등,006260,LS,11551,12544,993,4811530750,5259717000,448186250
20260619,ALL,연기금 등,170920,엘티씨,299,8982,8683,15128625,457713100,442584475
20260619,ALL,연기금 등,204320,HL만도,34000,40639,6639,2263670000,2695216900,431546900
20260619,ALL,연기금 등,218410,RFHIC,725,6709,5984,51895450,478473700,426578250
20260619,ALL,연기금 등,264450,유비쿼스,0,36617,36617,0,426377100,426377100
20260619,ALL,연기금 등,950160,코오롱티슈진,15,3677,3662,1544200,396752500,395208300
20260619,ALL,연기금 등,114090,GKL,2626,35432,32806,28997330,409475120,380477790
20260619,ALL,연기금 등,018670,SK가스,526,2279,1753,111969250,489786500,377817250
20260619,ALL,연기금 등,131290,티에스이,885,2404,1519,216755000,589421750,372666750
20260619,ALL,연기금 등,004990,롯데지주,3829,18377,14548,97886950,469928525,372041575
20260619,ALL,연기금 등,005690,파미셀,0,27688,27688,0,370034625,370034625
20260619,ALL,연기금 등,290650,엘앤씨바이오,32,4454,4422,2663200,371910600,369247400
20260619,ALL,연기금 등,014830,유니드,130,5555,5425,8659900,376630800,367970900
20260619,ALL,연기금 등,361610,SK아이이테크놀로지,5126,24950,19824,93027270,458662450,365635180
20260619,ALL,연기금 등,105840,우진,689,20000,19311,12730955,369875335,357144380
20260619,ALL,연기금 등,001720,신영증권,471,2430,1959,86981900,443811100,356829200
20260619,ALL,연기금 등,214430,아이쓰리시스템,0,5147,5147,0,356587400,356587400
20260619,ALL,연기금 등,004710,한솔테크닉스,0,27148,27148,0,353873635,353873635
20260619,ALL,연기금 등,006650,대한유화,4103,6856,2753,509792650,855741300,345948650
20260619,ALL,연기금 등,000240,한국앤컴퍼니,3508,17341,13833,86266125,427078075,340811950
20260619,ALL,연기금 등,001060,JW중외제약,1078,13747,12669,28583475,363131150,334547675
20260619,ALL,연기금 등,128940,한미약품,6462,7267,805,2667930750,2999957500,332026750
20260619,ALL,연기금 등,310210,보로노이,0,1716,1716,0,331881800,331881800
20260619,ALL,연기금 등,010120,LS ELECTRIC,131426,131920,494,34160390750,34481895000,321504250
20260619,ALL,연기금 등,484590,삼양컴텍,746,35097,34351,6419570,323299125,316879555
20260619,ALL,연기금 등,298020,효성티앤씨,3092,3998,906,911066000,1223168250,312102250
20260619,ALL,연기금 등,319660,피에스케이,1187,3015,1828,196198450,496749600,300551150
20260619,ALL,연기금 등,030610,교보증권,0,27587,27587,0,294447140,294447140
20260619,ALL,연기금 등,046890,서울반도체,0,23247,23247,0,289586005,289586005
20260619,ALL,연기금 등,101490,에스앤에스텍,92,4872,4780,5375600,294371800,288996200
20260619,ALL,연기금 등,036010,아비코전자,0,24865,24865,0,288463440,288463440
20260619,ALL,연기금 등,462870,시프트업,0,8518,8518,0,287822400,287822400
20260619,ALL,연기금 등,041830,인바디,1336,7115,5779,61895025,330478700,268583675
20260619,ALL,연기금 등,080220,제주반도체,3415,5781,2366,417134500,681562050,264427550
20260619,ALL,연기금 등,006280,녹십자,462,2509,2047,57362600,312256700,254894100
