날짜,시장,투자자,티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금
20260703,ALL,연기금 등,000660,SK하이닉스,1677470,1729060,51590,3768296492500,3875802453000,107505960500
20260703,ALL,연기금 등,005930,삼성전자,7813631,8029235,215604,2341541304500,2400232428000,58691123500
20260703,ALL,연기금 등,068270,셀트리온,31513,129456,97943,5743603850,23611842300,17868238450
20260703,ALL,연기금 등,086790,하나금융지주,141821,271874,130053,17682948450,33911024350,16228075900
20260703,ALL,연기금 등,006260,LS,5891,48956,43065,2155517000,18063383000,15907866000
20260703,ALL,연기금 등,055550,신한지주,238250,386751,148501,25339357000,41149514100,15810157100
20260703,ALL,연기금 등,079550,LIG디펜스앤에어로스페이스,19267,38319,19052,14845000000,29518108500,14673108500
20260703,ALL,연기금 등,012450,한화에어로스페이스,26324,34944,8620,30323283000,40273887000,9950604000
20260703,ALL,연기금 등,222800,심텍,22303,94509,72206,2801231700,11769309200,8968077500
20260703,ALL,연기금 등,003490,대한항공,111066,415485,304419,3177899300,11923723400,8745824100
20260703,ALL,연기금 등,008770,호텔신라,6631,143374,136743,334146750,7328397350,6994250600
20260703,ALL,연기금 등,071970,HD현대마린엔진,12527,97960,85433,817612550,6400764200,5583151650
20260703,ALL,연기금 등,069620,대웅제약,34490,71304,36814,4607814750,9491828900,4884014150
20260703,ALL,연기금 등,329180,HD현대중공업,21352,29556,8204,12288510000,16952262500,4663752500
20260703,ALL,연기금 등,128940,한미약품,8854,18411,9557,4026810250,8381894000,4355083750
20260703,ALL,연기금 등,024110,기업은행,44467,192055,147588,942861450,4085277625,3142416175
20260703,ALL,연기금 등,204320,HL만도,15069,75744,60675,720783100,3735489350,3014706250
20260703,ALL,연기금 등,028050,삼성E&A,95180,156468,61288,4476232700,7442367875,2966135175
20260703,ALL,연기금 등,041830,인바디,10751,62253,51502,579459350,3374992000,2795532650
20260703,ALL,연기금 등,352820,하이브,17910,30581,12671,3755496500,6392681750,2637185250
20260703,ALL,연기금 등,298040,효성중공업,891,1669,778,2888073500,5441546000,2553472500
20260703,ALL,연기금 등,018260,삼성에스디에스,26184,38140,11956,5042349350,7314637550,2272288200
20260703,ALL,연기금 등,064350,현대로템,73137,84454,11317,14424464150,16685345800,2260881650
20260703,ALL,연기금 등,000270,기아,137579,152377,14798,20286823700,22463405250,2176581550
20260703,ALL,연기금 등,089970,브이엠,1445,21365,19920,145725000,2140962300,1995237300
20260703,ALL,연기금 등,323410,카카오뱅크,61250,148230,86980,1353184025,3297572950,1944388925
20260703,ALL,연기금 등,066570,LG전자,319210,331082,11872,59168928150,61072672800,1903744650
20260703,ALL,연기금 등,213420,덕산네오룩스,0,60104,60104,0,1898375850,1898375850
20260703,ALL,연기금 등,086280,현대글로비스,15007,24607,9600,2912525400,4790648550,1878123150
20260703,ALL,연기금 등,347850,디앤디파마텍,0,22887,22887,0,1860258600,1860258600
20260703,ALL,연기금 등,240810,원익IPS,55738,69592,13854,7191426550,9031804950,1840378400
20260703,ALL,연기금 등,010060,OCI홀딩스,4913,13600,8687,1018541000,2808039000,1789498000
20260703,ALL,연기금 등,036570,NC,3378,10042,6664,875619000,2606313500,1730694500
20260703,ALL,연기금 등,005490,POSCO홀딩스,53454,58861,5407,16760039000,18437683000,1677644000
20260703,ALL,연기금 등,000810,삼성화재,8864,11308,2444,5594385000,7143108000,1548723000
20260703,ALL,연기금 등,290550,디케이티,0,69497,69497,0,1542983300,1542983300
20260703,ALL,연기금 등,016360,삼성증권,75842,89191,13349,8652443200,10140451300,1488008100
20260703,ALL,연기금 등,336260,두산퓨얼셀,3336,30041,26705,182089450,1641631000,1459541550
20260703,ALL,연기금 등,042700,한미반도체,41448,47728,6280,9189978250,10609709250,1419731000
20260703,ALL,연기금 등,006360,GS건설,1474,51430,49956,41610900,1458278950,1416668050
20260703,ALL,연기금 등,001450,현대해상,10759,49374,38615,389482700,1791952000,1402469300
