날짜,시장,투자자,티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금
20260421,ALL,연기금 등,006400,삼성SDI,274253,369880,95627,168901300000,227015658000,58114358000
20260421,ALL,연기금 등,329180,HD현대중공업,38160,138679,100519,21266522000,77731385500,56464863500
20260421,ALL,연기금 등,373220,LG에너지솔루션,157899,237285,79386,73692183000,110701412500,37009229500
20260421,ALL,연기금 등,005490,POSCO홀딩스,91146,145848,54702,37573982500,60391728250,22817745750
20260421,ALL,연기금 등,066970,엘앤에프,218090,328277,110187,41575052700,62854582650,21279529950
20260421,ALL,연기금 등,051910,LG화학,41172,90829,49657,15831289000,35044276000,19212987000
20260421,ALL,연기금 등,402340,SK스퀘어,42699,68743,26044,30560505500,49278963000,18718457500
20260421,ALL,연기금 등,082740,한화엔진,5084,308349,303265,292043550,18245568650,17953525100
20260421,ALL,연기금 등,036930,주성엔지니어링,101274,246147,144873,11396913300,27614285050,16217371750
20260421,ALL,연기금 등,096770,SK이노베이션,68321,161335,93014,8991066000,21316261450,12325195450
20260421,ALL,연기금 등,443060,HD현대마린솔루션,3550,52777,49227,784074250,11812903650,11028829400
20260421,ALL,연기금 등,078600,대주전자재료,4567,74892,70325,677596100,11102776550,10425180450
20260421,ALL,연기금 등,042660,한화오션,130724,186726,56002,16954025850,24206992450,7252966600
20260421,ALL,연기금 등,007660,이수페타시스,21004,73091,52087,2734125350,9611682950,6877557600
20260421,ALL,연기금 등,450080,에코프로머티,216975,289596,72621,17660143100,23602765050,5942621950
20260421,ALL,연기금 등,071970,HD현대마린엔진,2352,61219,58867,219618650,5786882000,5567263350
20260421,ALL,연기금 등,247540,에코프로비엠,45920,71538,25618,9962473250,15507106250,5544633000
20260421,ALL,연기금 등,020150,롯데에너지머티리얼즈,3547,100274,96727,200932050,5641625700,5440693650
20260421,ALL,연기금 등,108490,로보티즈,0,18998,18998,0,5434999000,5434999000
20260421,ALL,연기금 등,171090,선익시스템,148,44830,44682,17525600,5241036650,5223511050
20260421,ALL,연기금 등,011070,LG이노텍,21080,32843,11763,8919092250,13904573000,4985480750
20260421,ALL,연기금 등,006360,GS건설,610152,729633,119481,25740235875,30636596225,4896360350
20260421,ALL,연기금 등,042700,한미반도체,33903,50377,16474,9879658000,14689739750,4810081750
20260421,ALL,연기금 등,086520,에코프로,251708,281182,29474,40590845600,45326647800,4735802200
20260421,ALL,연기금 등,009540,HD한국조선해양,26112,37181,11069,11045001000,15761292000,4716291000
20260421,ALL,연기금 등,034020,두산에너빌리티,806259,845029,38770,92427038800,96882135450,4455096650
20260421,ALL,연기금 등,267270,HD건설기계,8680,27242,18562,1525090150,4752733250,3227643100
20260421,ALL,연기금 등,003670,포스코퓨처엠,35118,47947,12829,8761977250,11951153750,3189176500
20260421,ALL,연기금 등,222800,심텍,4985,43445,38460,395562200,3462436000,3066873800
20260421,ALL,연기금 등,005935,삼성전자우,1541,20000,18459,231766400,3010000000,2778233600
20260421,ALL,연기금 등,010140,삼성중공업,558309,643838,85529,16589744450,19053686225,2463941775
20260421,ALL,연기금 등,137400,피엔티,0,39632,39632,0,2312369850,2312369850
20260421,ALL,연기금 등,036570,NC,13176,21981,8805,3434590000,5741704500,2307114500
20260421,ALL,연기금 등,195870,해성디에스,1511,36723,35212,96472550,2379246050,2282773500
20260421,ALL,연기금 등,417200,LS머트리얼즈,222,101815,101593,4877000,2265201125,2260324125
20260421,ALL,연기금 등,457190,이수스페셜티케미컬,20426,38050,17624,2528921800,4700545250,2171623450
