날짜,시장,투자자,티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금
20260710,ALL,연기금 등,000660,SK하이닉스,875290,904204,28914,1945264719000,2008768161500,63503442500
20260710,ALL,연기금 등,009150,삼성전기,115774,131657,15883,184152793500,209099918500,24947125000
20260710,ALL,연기금 등,042700,한미반도체,28621,92225,63604,6331525000,20591045500,14259520500
20260710,ALL,연기금 등,005830,DB손해보험,9556,92817,83261,1515423900,14795478300,13280054400
20260710,ALL,연기금 등,222800,심텍,3168,91663,88495,396771200,11464438000,11067666800
20260710,ALL,연기금 등,066570,LG전자,204261,260268,56007,37301392900,47474145850,10172752950
20260710,ALL,연기금 등,240810,원익IPS,46992,116944,69952,5629865850,14307926350,8678060500
20260710,ALL,연기금 등,007810,코리아써키트,0,111009,111009,0,8231532650,8231532650
20260710,ALL,연기금 등,000270,기아,121198,173964,52766,18055960000,25847626000,7791666000
20260710,ALL,연기금 등,319660,피에스케이,11379,49582,38203,2137447800,9197033850,7059586050
20260710,ALL,연기금 등,007660,이수페타시스,8386,72937,64551,879698300,7648596650,6768898350
20260710,ALL,연기금 등,047040,대우건설,453258,827012,373754,7984870615,14518131660,6533261045
20260710,ALL,연기금 등,000810,삼성화재,7082,16990,9908,4662164500,11148056000,6485891500
20260710,ALL,연기금 등,034020,두산에너빌리티,299049,378015,78966,23458174600,29582030800,6123856200
20260710,ALL,연기금 등,006360,GS건설,40472,228972,188500,1291653675,7353305250,6061651575
20260710,ALL,연기금 등,086790,하나금융지주,73168,116672,43504,9464029550,15099938500,5635908950
20260710,ALL,연기금 등,082740,한화엔진,3055,117700,114645,140253700,5453558275,5313304575
20260710,ALL,연기금 등,006400,삼성SDI,87742,98995,11253,37834295000,42672612750,4838317750
20260710,ALL,연기금 등,003490,대한항공,123412,296654,173242,3351710325,8083181325,4731471000
20260710,ALL,연기금 등,005935,삼성전자우,8294,30999,22705,1626172950,5967602100,4341429150
20260710,ALL,연기금 등,005940,NH투자증권,16131,150379,134248,510391400,4775498925,4265107525
20260710,ALL,연기금 등,196170,알테오젠,47825,60607,12782,15292453000,19524280250,4231827250
20260710,ALL,연기금 등,011200,HMM,37768,237509,199741,750857150,4724021170,3973164020
20260710,ALL,연기금 등,031980,피에스케이홀딩스,3,28871,28868,418200,3966538200,3966120000
20260710,ALL,연기금 등,096770,SK이노베이션,56902,94853,37951,5966443250,9918050450,3951607200
20260710,ALL,연기금 등,272210,한화시스템,83376,136314,52938,5920446350,9641901650,3721455300
20260710,ALL,연기금 등,005490,POSCO홀딩스,29614,40674,11060,9367274000,12793148000,3425874000
20260710,ALL,연기금 등,010120,LS ELECTRIC,78397,94301,15904,15692184450,18867042250,3174857800
20260710,ALL,연기금 등,052690,한전기술,3668,32685,29017,378641400,3397882650,3019241250
20260710,ALL,연기금 등,016360,삼성증권,49457,75521,26064,5635896600,8595212250,2959315650
20260710,ALL,연기금 등,108490,로보티즈,0,13249,13249,0,2906392500,2906392500
20260710,ALL,연기금 등,080220,제주반도체,0,30152,30152,0,2713025650,2713025650
20260710,ALL,연기금 등,420770,기가비스,6,16285,16279,1001000,2702028150,2701027150
20260710,ALL,연기금 등,290550,디케이티,5172,125549,120377,114001750,2718444470,2604442720
20260710,ALL,연기금 등,011780,금호석유화학,3680,25482,21802,434149500,3024525500,2590376000
20260710,ALL,연기금 등,440110,파두,0,31885,31885,0,2476132850,2476132850
20260710,ALL,연기금 등,267270,HD건설기계,10895,29362,18467,1424983800,3851748400,2426764600
20260710,ALL,연기금 등,015760,한국전력,173279,239208,65929,6345773225,8767231000,2421457775
20260710,ALL,연기금 등,001450,현대해상,13819,71894,58075,533489350,2780291900,2246802550
20260710,ALL,연기금 등,347700,스피어,0,98551,98551,0,2117823500,2117823500
20260710,ALL,연기금 등,347850,디앤디파마텍,11260,33267,22007,968174800,2983428600,2015253800
20260710,ALL,연기금 등,064290,인텍플러스,1333,44293,42960,60710550,2040107300,1979396750
20260710,ALL,연기금 등,095610,테스,13309,23525,10216,2380713450,4174917350,1794203900
20260710,ALL,연기금 등,058470,리노공업,3054,25916,22862,230433400,1956736650,1726303250
20260710,ALL,연기금 등,089970,브이엠,5962,20692,14730,626062450,2167013400,1540950950
20260710,ALL,연기금 등,010130,고려아연,1488,2871,1383,1585790500,3067721000,1481930500
20260710,ALL,연기금 등,204320,HL만도,23900,52818,28918,1197421125,2655753425,1458332300
20260710,ALL,연기금 등,086520,에코프로,51932,68899,16967,4398253750,5817314950,1419061200
20260710,ALL,연기금 등,161390,한국타이어앤테크놀로지,5814,25074,19260,411709850,1788967300,1377257450
20260710,ALL,연기금 등,010950,S-Oil,27698,37834,10136,3687113600,5035384950,1348271350
20260710,ALL,연기금 등,267260,HD현대일렉트릭,10270,11903,1633,8775247500,10116459500,1341212000
20260710,ALL,연기금 등,178320,서진시스템,7317,35000,27683,348438350,1685551875,1337113525
20260710,ALL,연기금 등,067310,하나마이크론,29471,60916,31445,1188287200,2459235125,1270947925
20260710,ALL,연기금 등,043260,성호전자,4,52948,52944,88100,1175374600,1175286500
20260710,ALL,연기금 등,093370,후성,5058,94595,89537,68135335,1216591280,1148455945
20260710,ALL,연기금 등,008770,호텔신라,19821,41223,21402,1005610600,2090944000,1085333400
20260710,ALL,연기금 등,085910,네오티스,51,60000,59949,909700,1081130540,1080220840
20260710,ALL,연기금 등,247540,에코프로비엠,57540,66593,9053,6946973800,8011986750,1065012950
20260710,ALL,연기금 등,356860,티엘비,1776,15802,14026,135565300,1199155400,1063590100
20260710,ALL,연기금 등,403870,HPSP,64786,88921,24135,2846308325,3871263700,1024955375
20260710,ALL,연기금 등,028050,삼성E&A,80512,101671,21159,3574715025,4510808900,936093875
20260710,ALL,연기금 등,226950,올릭스,6344,13812,7468,786263900,1710682500,924418600
20260710,ALL,연기금 등,007070,GS리테일,37766,72810,35044,982738625,1906167000,923428375
20260710,ALL,연기금 등,000120,CJ대한통운,1637,13557,11920,122751050,1019887400,897136350
20260710,ALL,연기금 등,490470,세미파이브,0,40000,40000,0,872824225,872824225
20260710,ALL,연기금 등,475150,SK이터닉스,0,20000,20000,0,872317150,872317150
20260710,ALL,연기금 등,009420,한올바이오파마,35193,49330,14137,2057842350,2889430300,831587950
20260710,ALL,연기금 등,088350,한화생명,33047,186597,153550,155659552,879116523,723456971
20260710,ALL,연기금 등,068270,셀트리온,35448,39385,3937,6274058300,6959546500,685488200
20260710,ALL,연기금 등,069960,현대백화점,6470,10366,3896,1087616250,1743530300,655914050
20260710,ALL,연기금 등,005290,동진쎄미켐,8962,22347,13385,421624175,1036397625,614773450
20260710,ALL,연기금 등,195870,해성디에스,2,10139,10137,119900,599444850,599324950
20260710,ALL,연기금 등,353200,대덕전자,60604,64811,4207,7252906950,7829835000,576928050
20260710,ALL,연기금 등,294870,IPARK현대산업개발,0,31534,31534,0,567767480,567767480
20260710,ALL,연기금 등,170920,엘티씨,7,11103,11096,354600,548339000,547984400
20260710,ALL,연기금 등,003670,포스코퓨처엠,40019,43508,3489,6171865100,6694942750,523077650
20260710,ALL,연기금 등,456040,OCI,270,5932,5662,24243000,535552300,511309300
20260710,ALL,연기금 등,489790,한화비전,2199,13298,11099,100613100,611744050,511130950
20260710,ALL,연기금 등,035720,카카오,119089,133744,14655,4249159750,4757231600,508071850
20260710,ALL,연기금 등,112610,씨에스윈드,5493,17573,12080,219514650,703019825,483505175
20260710,ALL,연기금 등,327260,RF머트리얼즈,212,9570,9358,11069900,477769500,466699600
20260710,ALL,연기금 등,000210,DL,606,10682,10076,27785200,491809275,464024075
20260710,ALL,연기금 등,000880,한화,8365,13285,4920,794508200,1255208000,460699800
20260710,ALL,연기금 등,011790,SKC,7223,12054,4831,690281900,1149688650,459406750
20260710,ALL,연기금 등,192820,코스맥스,1116,3734,2618,196563950,654832000,458268050
20260710,ALL,연기금 등,085620,미래에셋생명,5666,29886,24220,104071130,544032940,439961810
20260710,ALL,연기금 등,000250,삼천당제약,7049,9180,2131,1411540400,1837925300,426384900
20260710,ALL,연기금 등,102710,이엔에프테크놀로지,5,10208,10203,212950,425353675,425140725
20260710,ALL,연기금 등,281820,케이씨텍,0,4246,4246,0,414043700,414043700
20260710,ALL,연기금 등,006650,대한유화,1121,4946,3825,119386300,527284300,407898000
20260710,ALL,연기금 등,006110,삼아알미늄,0,10110,10110,0,381412375,381412375
20260710,ALL,연기금 등,009970,영원무역홀딩스,308,2205,1897,60251000,430173200,369922200
20260710,ALL,연기금 등,000815,삼성화재우,2,903,901,808000,367119250,366311250
20260710,ALL,연기금 등,020000,한섬,22597,38567,15970,510762350,875346800,364584450
20260710,ALL,연기금 등,017670,SK텔레콤,49977,53779,3802,4445913150,4799588900,353675750
20260710,ALL,연기금 등,000370,한화손해보험,0,55481,55481,0,344952100,344952100
20260710,ALL,연기금 등,00680K,미래에셋증권2우B,0,25036,25036,0,337203260,337203260
20260710,ALL,연기금 등,033500,동성화인텍,11,20000,19989,184860,336918480,336733620
20260710,ALL,연기금 등,079160,CJ CGV,0,74288,74288,0,330321787,330321787
20260710,ALL,연기금 등,064960,SNT모티브,3,12280,12277,79950,328569450,328489500
20260710,ALL,연기금 등,280360,롯데웰푸드,56,3089,3033,5971400,330172800,324201400
20260710,ALL,연기금 등,306200,세아제강,0,2613,2613,0,322378800,322378800
20260710,ALL,연기금 등,004430,송원산업,0,24736,24736,0,308600080,308600080
20260710,ALL,연기금 등,460860,동국제강,2921,38452,35531,24601380,328492750,303891370
20260710,ALL,연기금 등,033640,네패스,0,12625,12625,0,277625400,277625400
20260710,ALL,연기금 등,001120,LX인터내셔널,921,8363,7442,34005250,309391350,275386100
20260710,ALL,연기금 등,099320,쎄트렉아이,1,2999,2998,90400,265626200,265535800
20260710,ALL,연기금 등,207940,삼성바이오로직스,3880,4057,177,5410308000,5665764500,255456500
20260710,ALL,연기금 등,071970,HD현대마린엔진,337,4381,4044,19930000,267234850,247304850
20260710,ALL,연기금 등,103140,풍산,2842,6473,3631,185253300,422926800,237673500
20260710,ALL,연기금 등,161890,한국콜마,13908,16238,2330,1479702400,1715759450,236057050
20260710,ALL,연기금 등,006340,대원전선,45,20566,20521,512680,231898565,231385885
20260710,ALL,연기금 등,004000,롯데정밀화학,4761,9798,5037,216182800,445678400,229495600
20260710,ALL,연기금 등,450080,에코프로머티,32949,38968,6019,1245040300,1470625875,225585575
20260710,ALL,연기금 등,252990,샘씨엔에스,0,18864,18864,0,221870110,221870110
20260710,ALL,연기금 등,033160,엠케이전자,0,12482,12482,0,211156480,211156480
20260710,ALL,연기금 등,083650,비에이치아이,2,4279,4277,97950,209602200,209504250
20260710,ALL,연기금 등,114090,GKL,0,19783,19783,0,207842820,207842820
20260710,ALL,연기금 등,005440,현대지에프홀딩스,9170,23310,14140,127319870,326283580,198963710
20260710,ALL,연기금 등,354320,알멕,0,6205,6205,0,191507350,191507350
20260710,ALL,연기금 등,006730,서부T&D,0,17315,17315,0,188137250,188137250
20260710,ALL,연기금 등,041830,인바디,5,3500,3495,260300,184131500,183871200
20260710,ALL,연기금 등,052400,코나아이,0,3946,3946,0,175692850,175692850
20260710,ALL,연기금 등,096530,씨젠,0,5491,5491,0,160343800,160343800
20260710,ALL,연기금 등,007690,국도화학,0,4318,4318,0,159606050,159606050
20260710,ALL,연기금 등,007340,DN오토모티브,4949,9074,4125,180867100,332003675,151136575
20260710,ALL,연기금 등,125490,한라캐스트,18,16378,16360,155050,141792160,141637110
20260710,ALL,연기금 등,237880,클리오,0,12282,12282,0,140692920,140692920
20260710,ALL,연기금 등,437730,삼현,0,4000,4000,0,137967650,137967650
20260710,ALL,연기금 등,145990,삼양사,0,2964,2964,0,135158400,135158400
20260710,ALL,연기금 등,232140,와이씨,0,12287,12287,0,133617380,133617380
20260710,ALL,연기금 등,078340,컴투스,0,4715,4715,0,128662100,128662100
20260710,ALL,연기금 등,077970,STX엔진,1,4775,4774,26300,125909500,125883200
20260710,ALL,연기금 등,121600,나노신소재,0,2641,2641,0,124128150,124128150
20260710,ALL,연기금 등,011930,신성이엔지,1318,8441,7123,23011760,146962390,123950630
20260710,ALL,연기금 등,003530,한화투자증권,0,25561,25561,0,122583061,122583061
20260710,ALL,연기금 등,475830,오름테라퓨틱,0,2431,2431,0,119809125,119809125
20260710,ALL,연기금 등,078930,GS,10100,11559,1459,817472400,933509400,116037000
20260710,ALL,연기금 등,037710,광주신세계,50,2502,2452,2447800,116921300,114473500
20260710,ALL,연기금 등,160980,싸이맥스,0,3112,3112,0,104374600,104374600
20260710,ALL,연기금 등,010820,퍼스텍,0,16993,16993,0,103191170,103191170
20260710,ALL,연기금 등,003380,하림지주,0,9499,9499,0,100215870,100215870
20260710,ALL,연기금 등,010060,OCI홀딩스,5119,5622,503,1010311000,1108679000,98368000
20260710,ALL,연기금 등,105630,한세실업,0,10679,10679,0,97751560,97751560
20260710,ALL,연기금 등,352820,하이브,15568,16028,460,3471400750,3567935000,96534250
20260710,ALL,연기금 등,251270,넷마블,1714,4202,2488,65477300,160801900,95324600
20260710,ALL,연기금 등,036620,감성코퍼레이션,0,22639,22639,0,95173890,95173890
20260710,ALL,연기금 등,036800,나이스정보통신,0,2893,2893,0,88404200,88404200
20260710,ALL,연기금 등,032190,다우데이타,0,4254,4254,0,81424690,81424690
20260710,ALL,연기금 등,317450,명인제약,0,1686,1686,0,73400400,73400400
20260710,ALL,연기금 등,001820,삼화콘덴서,0,707,707,0,71688400,71688400
20260710,ALL,연기금 등,000240,한국앤컴퍼니,15806,18502,2696,408684450,478749825,70065375
20260710,ALL,연기금 등,475400,씨메스로보틱스,5,4000,3995,85650,69755080,69669430
20260710,ALL,연기금 등,211050,인카금융서비스,0,6005,6005,0,63567230,63567230
20260710,ALL,연기금 등,012750,에스원,1399,2233,834,102659600,164621000,61961400
