날짜,시장,투자자,티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금
20260312,ALL,연기금 등,005930,삼성전자,3046647,3148466,101819,571569329050,590859876250,19290547200
20260312,ALL,연기금 등,047050,포스코인터내셔널,109766,272207,162441,8697228000,21765901550,13068673550
20260312,ALL,연기금 등,010140,삼성중공업,805293,1203445,398152,24580983325,36741643950,12160660625
20260312,ALL,연기금 등,329180,HD현대중공업,14325,34273,19948,8589286000,20606602000,12017316000
20260312,ALL,연기금 등,000270,기아,85024,149816,64792,13971901550,24703590950,10731689400
20260312,ALL,연기금 등,000150,두산,5979,15304,9325,6695947000,17188500000,10492553000
20260312,ALL,연기금 등,336260,두산퓨얼셀,830,187007,186177,37902575,8647863125,8609960550
20260312,ALL,연기금 등,439260,대한조선,380,77561,77181,38175550,7810971000,7772795450
20260312,ALL,연기금 등,052690,한전기술,10240,56977,46737,1671099350,9353415800,7682316450
20260312,ALL,연기금 등,004020,현대제철,190601,376221,185620,7233661825,14315165600,7081503775
20260312,ALL,연기금 등,034020,두산에너빌리티,491004,558833,67829,50622985450,57688769700,7065784250
20260312,ALL,연기금 등,035250,강원랜드,119661,485153,365492,2178680520,8849458595,6670778075
20260312,ALL,연기금 등,064760,티씨케이,1,28726,28725,225000,6359127250,6358902250
20260312,ALL,연기금 등,078600,대주전자재료,2340,58075,55735,261499800,6471722600,6210222800
20260312,ALL,연기금 등,039490,키움증권,13801,27530,13729,6204023000,12383174000,6179151000
20260312,ALL,연기금 등,012330,현대모비스,45215,60087,14872,18581993750,24685510500,6103516750
20260312,ALL,연기금 등,096770,SK이노베이션,78710,124010,45300,9590357050,15167468150,5577111100
20260312,ALL,연기금 등,000250,삼천당제약,7358,14344,6986,5745818500,11219102500,5473284000
20260312,ALL,연기금 등,009830,한화솔루션,260987,356553,95566,13754485750,18761653750,5007168000
20260312,ALL,연기금 등,036570,엔씨소프트,13619,36371,22752,2877627250,7705366250,4827739000
20260312,ALL,연기금 등,322000,HD현대에너지솔루션,2615,42714,40099,341907500,5164469750,4822562250
20260312,ALL,연기금 등,028260,삼성물산,31901,48650,16749,8966284750,13667502750,4701218000
20260312,ALL,연기금 등,112610,씨에스윈드,6853,93394,86541,371488350,5055373450,4683885100
20260312,ALL,연기금 등,000660,SK하이닉스,423882,428229,4347,398662743000,403211966500,4549223500
20260312,ALL,연기금 등,277810,레인보우로보틱스,10,5738,5728,7567000,4355450500,4347883500
20260312,ALL,연기금 등,278470,에이피알,6826,20047,13221,2176660000,6391911250,4215251250
20260312,ALL,연기금 등,017960,한국카본,27869,102054,74185,1331610650,4912601775,3580991125
20260312,ALL,연기금 등,079550,LIG넥스원,12118,16731,4613,9074703000,12552623500,3477920500
20260312,ALL,연기금 등,0009K0,에임드바이오,50009,100961,50952,3560672500,7019194550,3458522050
20260312,ALL,연기금 등,005090,SGC에너지,3485,58031,54546,213139950,3540893400,3327753450
20260312,ALL,연기금 등,051900,LG생활건강,14995,27894,12899,3738304500,6979420000,3241115500
20260312,ALL,연기금 등,141080,리가켐바이오,65996,81468,15472,12239767150,15193950050,2954182900
20260312,ALL,연기금 등,050890,쏠리드,210,196756,196546,2604000,2485620070,2483016070
20260312,ALL,연기금 등,475150,SK이터닉스,5245,74555,69310,167597425,2500630525,2333033100
20260312,ALL,연기금 등,476830,알지노믹스,3502,16714,13212,628048500,2899285450,2271236950
20260312,ALL,연기금 등,271560,오리온,59084,76172,17088,7682182400,9920626350,2238443950
20260312,ALL,연기금 등,402340,SK스퀘어,35668,39633,3965,19807660000,22030374500,2222714500
20260312,ALL,연기금 등,247540,에코프로비엠,86892,98301,11409,16974926250,19179589250,2204663000
20260312,ALL,연기금 등,047040,대우건설,375277,578617,203340,3923666515,6027644530,2103978015
20260312,ALL,연기금 등,005935,삼성전자우,839,16336,15497,115567800,2204168200,2088600400
20260312,ALL,연기금 등,003230,삼양식품,2838,4591,1753,3061965500,4955711500,1893746000
20260312,ALL,연기금 등,161890,한국콜마,3604,29407,25803,255423450,2083593450,1828170000
20260312,ALL,연기금 등,267250,HD현대,8165,14668,6503,2275809750,4092303000,1816493250
20260312,ALL,연기금 등,051600,한전KPS,6557,33854,27297,383719650,1988227250,1604507600
20260312,ALL,연기금 등,010780,아이에스동서,21819,68989,47170,723786650,2293264675,1569478025
20260312,ALL,연기금 등,001720,신영증권,0,7222,7222,0,1535127750,1535127750
20260312,ALL,연기금 등,086520,에코프로,137777,146993,9216,21920188950,23390242500,1470053550
20260312,ALL,연기금 등,456040,OCI,1423,17796,16373,125379400,1570308350,1444928950
