날짜,시장,투자자,티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금
20260413,ALL,연기금 등,000660,SK하이닉스,436258,457181,20923,448679673500,469215215500,20535542000
20260413,ALL,연기금 등,010950,S-Oil,22530,145808,123278,2750224600,17769833400,15019608800
20260413,ALL,연기금 등,010130,고려아연,1097,7978,6881,1809458000,13237054000,11427596000
20260413,ALL,연기금 등,012450,한화에어로스페이스,21714,27750,6036,33316440000,42594586000,9278146000
20260413,ALL,연기금 등,402340,SK스퀘어,30946,47046,16100,17695702500,26914067000,9218364500
20260413,ALL,연기금 등,375500,DL이앤씨,76540,159200,82660,7032045950,14703121750,7671075800
20260413,ALL,연기금 등,021240,코웨이,5527,101177,95650,439348400,8056275050,7616926650
20260413,ALL,연기금 등,079550,LIG넥스원,30846,38917,8071,28982844500,36459927500,7477083000
20260413,ALL,연기금 등,034020,두산에너빌리티,221930,297672,75742,21791463200,29234022500,7442559300
20260413,ALL,연기금 등,003230,삼양식품,2726,8335,5609,3530298000,10790401000,7260103000
20260413,ALL,연기금 등,017960,한국카본,7483,138987,131504,379442700,7134702375,6755259675
20260413,ALL,연기금 등,062040,산일전기,2386,39034,36648,406011800,6625647650,6219635850
20260413,ALL,연기금 등,051910,LG화학,28616,45533,16917,9756980750,15534257000,5777276250
20260413,ALL,연기금 등,096770,SK이노베이션,47021,94232,47211,5730307000,11499730500,5769423500
20260413,ALL,연기금 등,017670,SK텔레콤,74027,132708,58681,6953563500,12441665950,5488102450
20260413,ALL,연기금 등,052690,한전기술,15048,43757,28709,2478877250,7284821600,4805944350
20260413,ALL,연기금 등,097950,CJ제일제당,2029,19664,17635,488109750,4737971000,4249861250
20260413,ALL,연기금 등,078160,메디포스트,152,179170,179018,3612400,4221986750,4218374350
20260413,ALL,연기금 등,095610,테스,836,49392,48556,70334000,4169338900,4099004900
20260413,ALL,연기금 등,010140,삼성중공업,181001,326794,145793,5019791375,9051787850,4031996475
20260413,ALL,연기금 등,192820,코스맥스,2671,22282,19611,530084850,4430897150,3900812300
20260413,ALL,연기금 등,009540,HD한국조선해양,9004,18755,9751,3504596750,7295985000,3791388250
20260413,ALL,연기금 등,006400,삼성SDI,68681,76425,7744,32998740000,36717292000,3718552000
20260413,ALL,연기금 등,141080,리가켐바이오,16108,35335,19227,2996730900,6596880350,3600149450
20260413,ALL,연기금 등,272210,한화시스템,65428,92171,26743,8646068150,12160950400,3514882250
20260413,ALL,연기금 등,483650,달바글로벌,4241,22775,18534,796977950,4271906950,3474929000
20260413,ALL,연기금 등,161890,한국콜마,3640,45786,42146,295529350,3729496350,3433967000
20260413,ALL,연기금 등,267270,HD건설기계,8344,29611,21267,1343072850,4769500750,3426427900
20260413,ALL,연기금 등,071050,한국금융지주,10077,23945,13868,2474997000,5879713000,3404716000
20260413,ALL,연기금 등,005290,동진쎄미켐,52170,117016,64846,2719430000,6107022900,3387592900
20260413,ALL,연기금 등,105560,KB금융,80144,101103,20959,12533300200,15811770250,3278470050
20260413,ALL,연기금 등,064350,현대로템,24069,39418,15349,4979467750,8149365250,3169897500
20260413,ALL,연기금 등,298040,효성중공업,1725,2782,1057,5119278000,8233092500,3113814500
20260413,ALL,연기금 등,071970,HD현대마린엔진,1662,38199,36537,138616600,3204880050,3066263450
20260413,ALL,연기금 등,257720,실리콘투,25165,90337,65172,1174059700,4218234375,3044174675
20260413,ALL,연기금 등,122640,예스티,0,111242,111242,0,2972242775,2972242775
20260413,ALL,연기금 등,055550,신한지주,51627,81040,29413,5066785600,7949417300,2882631700
20260413,ALL,연기금 등,010820,퍼스텍,1585,241773,240188,18219185,2863011445,2844792260
