날짜,시장,투자자,티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금
20260206,ALL,연기금 등,000660,SK하이닉스,986187,1049175,62988,810537873000,861215148500,50677275500
20260206,ALL,연기금 등,005930,삼성전자,6477976,6737640,259664,1009538067800,1049078576500,39540508700
20260206,ALL,연기금 등,105560,KB금융,407845,654126,246281,60366300700,96768016550,36401715850
20260206,ALL,연기금 등,402340,SK스퀘어,80784,117521,36737,40983327500,59503579250,18520251750
20260206,ALL,연기금 등,068270,셀트리온,56704,122609,65905,12188779000,26586097250,14397318250
20260206,ALL,연기금 등,017670,SK텔레콤,152247,303311,151064,10575614650,21029481350,10453866700
20260206,ALL,연기금 등,005490,POSCO홀딩스,53904,76955,23051,19194102500,27434990000,8240887500
20260206,ALL,연기금 등,047810,한국항공우주,157706,205261,47555,24450943800,31877757300,7426813500
20260206,ALL,연기금 등,086790,하나금융지주,126130,190937,64807,14248346450,21561381250,7313034800
20260206,ALL,연기금 등,009830,한화솔루션,2446114,2643819,197705,100693028675,107815934850,7122906175
20260206,ALL,연기금 등,161390,한국타이어앤테크놀로지,9312,104416,95104,625014350,7053884550,6428870200
20260206,ALL,연기금 등,005935,삼성전자우,3,55322,55319,331800,6107239100,6106907300
20260206,ALL,연기금 등,128940,한미약품,13365,23852,10487,7425227500,13249494500,5824267000
20260206,ALL,연기금 등,010060,OCI홀딩스,1850,41078,39228,268311500,6030515900,5762204400
20260206,ALL,연기금 등,483650,달바글로벌,7078,40853,33775,1197011300,6926161050,5729149750
20260206,ALL,연기금 등,126340,비나텍,227,37458,37231,26217400,4284655700,4258438300
20260206,ALL,연기금 등,247540,에코프로비엠,153867,173550,19683,30349852400,34226146900,3876294500
20260206,ALL,연기금 등,042700,한미반도체,313840,334051,20211,60059430650,63908332650,3848902000
20260206,ALL,연기금 등,192820,코스맥스,2607,21277,18670,514714150,4216643900,3701929750
20260206,ALL,연기금 등,138930,BNK금융지주,35180,219085,183905,636982550,4007787395,3370804845
20260206,ALL,연기금 등,000120,CJ대한통운,2942,32334,29392,321981100,3531640600,3209659500
20260206,ALL,연기금 등,323410,카카오뱅크,91833,213026,121193,2372977625,5508731850,3135754225
20260206,ALL,연기금 등,377300,카카오페이,52500,100131,47631,3391284850,6499689450,3108404600
