날짜,시장,투자자,티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금
20260423,ALL,연기금 등,005930,삼성전자,8752082,8932810,180728,1962037372250,2000678652000,38641279750
20260423,ALL,연기금 등,329180,HD현대중공업,78072,106271,28199,49756801000,67402878500,17646077500
20260423,ALL,연기금 등,010140,삼성중공업,2115790,2599917,484127,71637868525,87942008800,16304140275
20260423,ALL,연기금 등,373220,LG에너지솔루션,76912,111436,34524,35951292500,52142411750,16191119250
20260423,ALL,연기금 등,011070,LG이노텍,36426,63872,27446,18304245750,32200920250,13896674500
20260423,ALL,연기금 등,443060,HD현대마린솔루션,4593,64263,59670,1042017000,14555917500,13513900500
20260423,ALL,연기금 등,402340,SK스퀘어,80727,98006,17279,59157157500,71827930000,12670772500
20260423,ALL,연기금 등,298040,효성중공업,1457,5068,3611,4725733500,16497733000,11771999500
20260423,ALL,연기금 등,020150,롯데에너지머티리얼즈,10000,184626,174626,628982400,11623555700,10994573300
20260423,ALL,연기금 등,051910,LG화학,40022,64696,24674,15747964500,25443813750,9695849250
20260423,ALL,연기금 등,028260,삼성물산,83060,106342,23282,26229593000,33594015750,7364422750
20260423,ALL,연기금 등,271560,오리온,10172,59729,49557,1469517000,8641649700,7172132700
20260423,ALL,연기금 등,095340,ISC,711,30000,29289,161603500,7096809250,6935205750
20260423,ALL,연기금 등,267250,HD현대,13227,37099,23872,3644499500,10249333750,6604834250
20260423,ALL,연기금 등,095610,테스,6214,75884,69670,551335400,6778683300,6227347900
20260423,ALL,연기금 등,483650,달바글로벌,5604,32624,27020,1277155000,7438378750,6161223750
20260423,ALL,연기금 등,068270,셀트리온,50148,78117,27969,10265583500,16001164250,5735580750
20260423,ALL,연기금 등,066970,엘앤에프,161080,191051,29971,30451649950,36097507700,5645857750
20260423,ALL,연기금 등,141080,리가켐바이오,48550,76497,27947,9455288050,15014264100,5558976050
20260423,ALL,연기금 등,307950,현대오토에버,1896,14248,12352,847235500,6389931500,5542696000
20260423,ALL,연기금 등,042660,한화오션,344873,383258,38385,46222702700,51311017000,5088314300
20260423,ALL,연기금 등,456160,지투지바이오,0,62083,62083,0,5043559050,5043559050
20260423,ALL,연기금 등,450080,에코프로머티,83704,147399,63695,6628536600,11585074050,4956537450
20260423,ALL,연기금 등,120110,코오롱인더,9678,61758,52080,851142500,5486819200,4635676700
20260423,ALL,연기금 등,064350,현대로템,50514,69662,19148,11771862250,16253625250,4481763000
20260423,ALL,연기금 등,000150,두산,10339,13251,2912,15009395000,19223734000,4214339000
20260423,ALL,연기금 등,112610,씨에스윈드,15347,76971,61624,1037611600,5230301150,4192689550
20260423,ALL,연기금 등,259960,크래프톤,9676,25514,15838,2545061500,6734459000,4189397500
20260423,ALL,연기금 등,009540,HD한국조선해양,41985,51075,9090,19169356250,23304071000,4134714750
20260423,ALL,연기금 등,052690,한전기술,19341,40845,21504,3628299150,7706383850,4078084700
20260423,ALL,연기금 등,170920,엘티씨,0,85545,85545,0,3877656650,3877656650
20260423,ALL,연기금 등,010950,S-Oil,28563,59677,31114,3359109950,7082874900,3723764950
20260423,ALL,연기금 등,267260,HD현대일렉트릭,28518,31733,3215,32101414500,35727873000,3626458500
20260423,ALL,연기금 등,064760,티씨케이,5818,17900,12082,1720555250,5286737500,3566182250
20260423,ALL,연기금 등,456040,OCI,14887,40974,26087,2073399100,5494465250,3421066150
20260423,ALL,연기금 등,005387,현대차2우B,6518,19401,12883,1648454250,4920990750,3272536500
20260423,ALL,연기금 등,375500,DL이앤씨,116035,149206,33171,11334470000,14560523400,3226053400
20260423,ALL,연기금 등,161890,한국콜마,4938,40936,35998,433304100,3593706300,3160402200
20260423,ALL,연기금 등,058470,리노공업,19640,45281,25641,2399687600,5532773200,3133085600
20260423,ALL,연기금 등,042700,한미반도체,140674,151004,10330,41399104500,44531615250,3132510750
20260423,ALL,연기금 등,008770,호텔신라,15928,68798,52870,897726950,3876372500,2978645550
20260423,ALL,연기금 등,036570,NC,6212,16963,10751,1676590000,4588993250,2912403250
20260423,ALL,연기금 등,001820,삼화콘덴서,0,46252,46252,0,2873970150,2873970150
20260423,ALL,연기금 등,005830,DB손해보험,17483,33185,15702,3018740100,5742336100,2723596000
20260423,ALL,연기금 등,079550,LIG디펜스앤에어로스페이스,43042,45652,2610,41854706500,44436954500,2582248000
20260423,ALL,연기금 등,196170,알테오젠,28528,35143,6615,10277184000,12696663500,2419479500
20260423,ALL,연기금 등,237690,에스티팜,412,16666,16254,60781950,2468260800,2407478850
20260423,ALL,연기금 등,457190,이수스페셜티케미컬,28235,47663,19428,3430108050,5811263500,2381155450
20260423,ALL,연기금 등,403870,HPSP,116830,163583,46753,5886320775,8172226950,2285906175
20260423,ALL,연기금 등,007810,코리아써키트,0,23998,23998,0,2172908250,2172908250
20260423,ALL,연기금 등,178320,서진시스템,12170,51163,38993,674214650,2808761800,2134547150
20260423,ALL,연기금 등,001440,대한전선,750929,804025,53096,31295132200,33392304400,2097172200
20260423,ALL,연기금 등,192820,코스맥스,4618,13914,9296,1004877250,3033168750,2028291500
20260423,ALL,연기금 등,310210,보로노이,0,6197,6197,0,1975925750,1975925750
20260423,ALL,연기금 등,078600,대주전자재료,6003,19891,13888,838462650,2800284350,1961821700
20260423,ALL,연기금 등,078160,메디포스트,0,67443,67443,0,1823078150,1823078150
20260423,ALL,연기금 등,014830,유니드,593,19783,19190,56038500,1860105900,1804067400
20260423,ALL,연기금 등,078930,GS,9718,33317,23599,705223200,2473398950,1768175750
20260423,ALL,연기금 등,282330,BGF리테일,1706,14490,12784,227701200,1935083300,1707382100
20260423,ALL,연기금 등,486990,노타,0,47127,47127,0,1613976100,1613976100
20260423,ALL,연기금 등,015760,한국전력,418337,452860,34523,19489236900,21074650650,1585413750
20260423,ALL,연기금 등,476830,알지노믹스,11076,19618,8542,2023063150,3600889150,1577826000
20260423,ALL,연기금 등,016360,삼성증권,29476,43086,13610,3296329750,4813820900,1517491150
20260423,ALL,연기금 등,011170,롯데케미칼,4466,19010,14544,408819000,1766909500,1358090500
20260423,ALL,연기금 등,018880,한온시스템,115250,424492,309242,484282073,1786271389,1301989316
20260423,ALL,연기금 등,034020,두산에너빌리티,1452844,1461492,8648,176473069100,177746251400,1273182300
20260423,ALL,연기금 등,214370,케어젠,1540,12517,10977,165322700,1336290200,1170967500
20260423,ALL,연기금 등,458870,씨어스,0,23327,23327,0,1117265050,1117265050
20260423,ALL,연기금 등,036460,한국가스공사,18829,48161,29332,700861800,1796115700,1095253900
20260423,ALL,연기금 등,226950,올릭스,12516,18691,6175,2107337850,3197764150,1090426300
20260423,ALL,연기금 등,004020,현대제철,43042,69684,26642,1735393375,2800446200,1065052825
20260423,ALL,연기금 등,171090,선익시스템,0,10000,10000,0,1052319900,1052319900
20260423,ALL,연기금 등,089980,상아프론테크,0,38164,38164,0,1037270550,1037270550
20260423,ALL,연기금 등,298020,효성티앤씨,720,2624,1904,383209500,1387582500,1004373000
20260423,ALL,연기금 등,278470,에이피알,18634,20830,2196,8233022500,9220118750,987096250
20260423,ALL,연기금 등,010130,고려아연,1987,2572,585,3305718000,4285913000,980195000
20260423,ALL,연기금 등,353200,대덕전자,2160,11672,9512,216467100,1154997850,938530750
20260423,ALL,연기금 등,257720,실리콘투,11618,30955,19337,549685075,1474809075,925124000
20260423,ALL,연기금 등,031430,신세계인터내셔날,0,61517,61517,0,902460160,902460160
20260423,ALL,연기금 등,005090,SGC에너지,0,13314,13314,0,870075400,870075400
20260423,ALL,연기금 등,062040,산일전기,7767,11839,4072,1648167250,2516968250,868801000
20260423,ALL,연기금 등,044490,태웅,32826,48566,15740,1645002450,2508031500,863029050
20260423,ALL,연기금 등,032820,우리기술,0,34732,34732,0,811329775,811329775
20260423,ALL,연기금 등,005490,POSCO홀딩스,81940,83968,2028,33644124750,34455432000,811307250
20260423,ALL,연기금 등,281820,케이씨텍,21696,34645,12949,1224430050,1970947700,746517650
20260423,ALL,연기금 등,417200,LS머트리얼즈,20605,47058,26453,525564825,1226366475,700801650
20260423,ALL,연기금 등,195870,해성디에스,34202,43266,9064,2627828750,3326745150,698916400
20260423,ALL,연기금 등,252990,샘씨엔에스,0,50000,50000,0,679818125,679818125
20260423,ALL,연기금 등,365340,성일하이텍,0,7907,7907,0,640820300,640820300
20260423,ALL,연기금 등,001120,LX인터내셔널,0,11605,11605,0,623469700,623469700
20260423,ALL,연기금 등,075580,세진중공업,0,30381,30381,0,621310020,621310020
20260423,ALL,연기금 등,127120,제이에스링크,0,13777,13777,0,599096700,599096700
20260423,ALL,연기금 등,009420,한올바이오파마,25826,37634,11808,1297049650,1892201300,595151650
20260423,ALL,연기금 등,279570,케이뱅크,0,92344,92344,0,584704630,584704630
20260423,ALL,연기금 등,399720,가온칩스,0,8374,8374,0,572230950,572230950
20260423,ALL,연기금 등,104830,원익머트리얼즈,2617,13032,10415,137870700,688437150,550566450
20260423,ALL,연기금 등,006360,GS건설,260979,274610,13631,10921508200,11457514125,536005925
20260423,ALL,연기금 등,0008Z0,에스엔시스,12113,23145,11032,564327725,1090498575,526170850
20260423,ALL,연기금 등,032640,LG유플러스,137404,168321,30917,2285552630,2808789235,523236605
20260423,ALL,연기금 등,460860,동국제강,0,48546,48546,0,521208710,521208710
20260423,ALL,연기금 등,290550,디케이티,0,20000,20000,0,509950000,509950000
20260423,ALL,연기금 등,000270,기아,190597,193499,2902,30435873350,30935863800,499990450
20260423,ALL,연기금 등,006110,삼아알미늄,0,7482,7482,0,491955450,491955450
20260423,ALL,연기금 등,009970,영원무역홀딩스,1127,3345,2218,245150500,727677500,482527000
20260423,ALL,연기금 등,004170,신세계,1456,2699,1243,558220500,1035420500,477200000
20260423,ALL,연기금 등,103590,일진전기,5267,10467,5200,479861700,950432200,470570500
20260423,ALL,연기금 등,023530,롯데쇼핑,4491,8173,3682,540958050,988356150,447398100
20260423,ALL,연기금 등,336370,솔루스첨단소재,18271,45556,27285,284360150,731536725,447176575
20260423,ALL,연기금 등,089970,브이엠,0,7721,7721,0,441066600,441066600
20260423,ALL,연기금 등,064400,LG씨엔에스,28964,35339,6375,1961014300,2401170650,440156350
20260423,ALL,연기금 등,089860,롯데렌탈,0,13025,13025,0,438106400,438106400
20260423,ALL,연기금 등,000210,DL,2852,9449,6597,187273100,621535350,434262250
20260423,ALL,연기금 등,001530,DI동일,9358,23655,14297,277885775,705067500,427181725
20260423,ALL,연기금 등,183300,코미코,4712,7434,2722,701096300,1106583350,405487050
20260423,ALL,연기금 등,308080,바이젠셀,63750,100000,36250,564123220,955253540,391130320
20260423,ALL,연기금 등,010780,아이에스동서,0,13619,13619,0,387198600,387198600
20260423,ALL,연기금 등,005440,현대지에프홀딩스,18249,44527,26278,267445920,652370240,384924320
20260423,ALL,연기금 등,009450,경동나비엔,0,5354,5354,0,379107200,379107200
20260423,ALL,연기금 등,053610,프로텍,0,5108,5108,0,375742300,375742300
20260423,ALL,연기금 등,004000,롯데정밀화학,21772,27883,6111,1182839200,1543754100,360914900
20260423,ALL,연기금 등,101490,에스앤에스텍,0,3519,3519,0,357040550,357040550
20260423,ALL,연기금 등,037460,삼지전자,0,10000,10000,0,349420300,349420300
20260423,ALL,연기금 등,011760,현대코퍼레이션,0,11615,11615,0,345177550,345177550
20260423,ALL,연기금 등,105840,우진,0,11301,11301,0,327667850,327667850
20260423,ALL,연기금 등,005690,파미셀,0,18642,18642,0,327611740,327611740
20260423,ALL,연기금 등,161390,한국타이어앤테크놀로지,18971,23933,4962,1220599700,1545138350,324538650
20260423,ALL,연기금 등,281740,레이크머티리얼즈,0,13304,13304,0,315892600,315892600
20260423,ALL,연기금 등,009900,명신산업,23865,49651,25786,286152945,591469270,305316325
20260423,ALL,연기금 등,060370,LS마린솔루션,0,8198,8198,0,304241850,304241850
20260423,ALL,연기금 등,064960,SNT모티브,0,8359,8359,0,297498350,297498350
20260423,ALL,연기금 등,181710,NHN,3957,10783,6826,163400450,446229150,282828700
20260423,ALL,연기금 등,111770,영원무역,4709,8013,3304,394981800,673414300,278432500
20260423,ALL,연기금 등,322310,오로스테크놀로지,0,8214,8214,0,278395700,278395700
20260423,ALL,연기금 등,098070,한텍,0,6000,6000,0,269875350,269875350
20260423,ALL,연기금 등,001720,신영증권,0,1329,1329,0,268217450,268217450
20260423,ALL,연기금 등,098460,고영,28940,37261,8321,940734800,1208070800,267336000
20260423,ALL,연기금 등,322000,HD현대에너지솔루션,657,2118,1461,117951900,382029600,264077700
20260423,ALL,연기금 등,321550,티움바이오,0,24414,24414,0,247390190,247390190
20260423,ALL,연기금 등,001680,대상,5816,17620,11804,120847950,368201075,247353125
20260423,ALL,연기금 등,0126Z0,삼성에피스홀딩스,1493,1912,419,855546000,1095627000,240081000
