날짜,시장,투자자,티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금
20260401,ALL,연기금 등,011070,LG이노텍,29076,99270,70194,9907396000,33926306000,24018910000
20260401,ALL,연기금 등,006800,미래에셋증권,250469,435161,184692,16748956500,28950162750,12201206250
20260401,ALL,연기금 등,006400,삼성SDI,66664,91356,24692,28264612500,38697862000,10433249500
20260401,ALL,연기금 등,064350,현대로템,128595,180208,51613,23994069700,33648415700,9654346000
20260401,ALL,연기금 등,042700,한미반도체,34549,69589,35040,9279076000,18721641500,9442565500
20260401,ALL,연기금 등,003230,삼양식품,4752,11808,7056,6208429000,15429130000,9220701000
20260401,ALL,연기금 등,000660,SK하이닉스,849190,860192,11002,748217245500,756715057000,8497811500
20260401,ALL,연기금 등,353200,대덕전자,7794,87571,79777,679974850,7709926450,7029951600
20260401,ALL,연기금 등,028050,삼성E&A,106588,262966,156378,3973453150,9832834775,5859381625
20260401,ALL,연기금 등,402340,SK스퀘어,90462,101340,10878,44910985750,50275621000,5364635250
20260401,ALL,연기금 등,009540,HD한국조선해양,27030,40860,13830,9881717500,15021621750,5139904250
20260401,ALL,연기금 등,010130,고려아연,1035,4254,3219,1564693000,6440766000,4876073000
20260401,ALL,연기금 등,195870,해성디에스,1697,90550,88853,93462450,4916583400,4823120950
20260401,ALL,연기금 등,450080,에코프로머티,62546,120800,58254,4498881900,8712187000,4213305100
20260401,ALL,연기금 등,090430,아모레퍼시픽,9332,37899,28567,1320384100,5380050250,4059666150
20260401,ALL,연기금 등,010120,LS ELECTRIC,14567,19779,5212,11510470000,15518148000,4007678000
20260401,ALL,연기금 등,259960,크래프톤,11529,26607,15078,2998665250,6966311250,3967646000
20260401,ALL,연기금 등,373220,LG에너지솔루션,60003,69584,9581,24157744500,27941046250,3783301750
20260401,ALL,연기금 등,120110,코오롱인더,5816,51158,45342,479432750,4225943750,3746511000
20260401,ALL,연기금 등,097950,CJ제일제당,2336,19344,17008,508353000,4207995000,3699642000
20260401,ALL,연기금 등,000150,두산,3001,6320,3319,3336891500,7021166500,3684275000
20260401,ALL,연기금 등,015760,한국전력,182553,261275,78722,7885642950,11260343150,3374700200
20260401,ALL,연기금 등,016360,삼성증권,26207,60613,34406,2561560200,5899600750,3338040550
20260401,ALL,연기금 등,010950,S-Oil,32465,61883,29418,3613974250,6915749750,3301775500
20260401,ALL,연기금 등,207940,삼성바이오로직스,4073,6140,2067,6329568500,9596780000,3267211500
20260401,ALL,연기금 등,010140,삼성중공업,539005,657394,118389,14338591775,17599994675,3261402900
20260401,ALL,연기금 등,042660,한화오션,152731,173496,20765,19118693900,21739662900,2620969000
20260401,ALL,연기금 등,140860,파크시스템스,0,9658,9658,0,2525902000,2525902000
20260401,ALL,연기금 등,071050,한국금융지주,22833,34162,11329,5098990000,7605045000,2506055000
20260401,ALL,연기금 등,240810,원익IPS,13371,34132,20761,1551042700,3954513600,2403470900
20260401,ALL,연기금 등,018670,SK가스,1245,9801,8556,323111250,2548888000,2225776750
20260401,ALL,연기금 등,007660,이수페타시스,20380,40655,20275,2199459850,4389863550,2190403700
20260401,ALL,연기금 등,080580,오킨스전자,0,102468,102468,0,2186646950,2186646950
20260401,ALL,연기금 등,068270,셀트리온,32553,43371,10818,6632126000,8817043250,2184917250
20260401,ALL,연기금 등,161890,한국콜마,2550,29890,27340,200031050,2347588100,2147557050
20260401,ALL,연기금 등,039490,키움증권,14026,18953,4927,6105049750,8195829750,2090780000
20260401,ALL,연기금 등,005935,삼성전자우,16005,32230,16225,2005917550,4053914200,2047996650
20260401,ALL,연기금 등,278470,에이피알,15155,20909,5754,5160969750,7136480500,1975510750
20260401,ALL,연기금 등,347700,스피어,347,39859,39512,17139850,1963469250,1946329400
20260401,ALL,연기금 등,375500,DL이앤씨,52571,79582,27011,3753164650,5687283650,1934119000
20260401,ALL,연기금 등,138040,메리츠금융지주,12251,28928,16677,1402649200,3316784350,1914135150
20260401,ALL,연기금 등,007810,코리아써키트,6208,30497,24289,466760350,2321459400,1854699050
20260401,ALL,연기금 등,005490,POSCO홀딩스,37911,43346,5435,12997057250,14841338250,1844281000
20260401,ALL,연기금 등,077360,덕산하이메탈,0,159488,159488,0,1817525105,1817525105
20260401,ALL,연기금 등,005290,동진쎄미켐,5800,43334,37534,274354400,2087934425,1813580025
20260401,ALL,연기금 등,035720,카카오,149064,186753,37689,7105796200,8900796250,1795000050
20260401,ALL,연기금 등,354320,알멕,0,30656,30656,0,1747585200,1747585200
20260401,ALL,연기금 등,051900,LG생활건강,2135,9021,6886,534774000,2261304500,1726530500
20260401,ALL,연기금 등,112610,씨에스윈드,6380,33115,26735,406074300,2111686300,1705612000
20260401,ALL,연기금 등,062040,산일전기,1385,12952,11567,196165400,1840040550,1643875150
20260401,ALL,연기금 등,237690,에스티팜,250,10732,10482,37892800,1636954350,1599061550
20260401,ALL,연기금 등,006360,GS건설,115152,171931,56779,3176301325,4744817300,1568515975
20260401,ALL,연기금 등,145020,휴젤,996,7024,6028,256175500,1814681000,1558505500
20260401,ALL,연기금 등,033160,엠케이전자,0,79971,79971,0,1479811945,1479811945
20260401,ALL,연기금 등,160980,싸이맥스,0,54377,54377,0,1452459225,1452459225
20260401,ALL,연기금 등,034230,파라다이스,8771,94690,85919,148134985,1598318655,1450183670
20260401,ALL,연기금 등,420770,기가비스,8673,24762,16089,743157350,2139284450,1396127100
20260401,ALL,연기금 등,108490,로보티즈,2025,6991,4966,538236500,1871030250,1332793750
20260401,ALL,연기금 등,009830,한화솔루션,384497,419214,34717,14324667575,15655305475,1330637900
20260401,ALL,연기금 등,222800,심텍,6328,31088,24760,327969700,1644896400,1316926700
20260401,ALL,연기금 등,336260,두산퓨얼셀,0,36376,36376,0,1314879425,1314879425
20260401,ALL,연기금 등,064290,인텍플러스,0,62614,62614,0,1301274570,1301274570
20260401,ALL,연기금 등,005690,파미셀,0,79770,79770,0,1277347905,1277347905
20260401,ALL,연기금 등,476830,알지노믹스,4991,11100,6109,1115984500,2367055250,1251070750
20260401,ALL,연기금 등,000990,DB하이텍,3663,18407,14744,306863400,1551847800,1244984400
20260401,ALL,연기금 등,036570,엔씨소프트,6151,11526,5375,1397038250,2632546250,1235508000
20260401,ALL,연기금 등,095610,테스,8767,28373,19606,536616300,1755663700,1219047400
20260401,ALL,연기금 등,171090,선익시스템,0,13421,13421,0,1188467200,1188467200
20260401,ALL,연기금 등,095340,ISC,2743,7140,4397,715052000,1884551500,1169499500
20260401,ALL,연기금 등,034220,LG디스플레이,84956,183061,98105,959551820,2060623045,1101071225
20260401,ALL,연기금 등,394420,리센스메디컬,0,42269,42269,0,996093675,996093675
20260401,ALL,연기금 등,098070,한텍,0,20074,20074,0,964278050,964278050
20260401,ALL,연기금 등,005940,NH투자증권,110046,140290,30244,3464576800,4418997800,954421000
20260401,ALL,연기금 등,067310,하나마이크론,0,31308,31308,0,952468550,952468550
20260401,ALL,연기금 등,183300,코미코,7,7781,7774,836900,925597500,924760600
20260401,ALL,연기금 등,086790,하나금융지주,73130,81213,8083,8178276350,9078861650,900585300
20260401,ALL,연기금 등,316140,우리금융지주,112172,139239,27067,3689565025,4578862300,889297275
20260401,ALL,연기금 등,317330,덕산테코피아,0,47555,47555,0,888861700,888861700
20260401,ALL,연기금 등,032820,우리기술,0,39540,39540,0,870193250,870193250
20260401,ALL,연기금 등,166090,하나머티리얼즈,0,12720,12720,0,828931100,828931100
20260401,ALL,연기금 등,125490,한라캐스트,0,52893,52893,0,814974065,814974065
20260401,ALL,연기금 등,189300,인텔리안테크,2386,8764,6378,291077200,1052515700,761438500
20260401,ALL,연기금 등,009970,영원무역홀딩스,536,3879,3343,119461500,864234000,744772500
20260401,ALL,연기금 등,126340,비나텍,0,6058,6058,0,725605500,725605500
20260401,ALL,연기금 등,085910,네오티스,3203,33063,29860,77480975,801876900,724395925
20260401,ALL,연기금 등,425420,티에프이,0,11195,11195,0,723850850,723850850
20260401,ALL,연기금 등,039200,오스코텍,5000,18469,13469,266540300,985800100,719259800
20260401,ALL,연기금 등,003540,대신증권,0,18194,18194,0,671911275,671911275
20260401,ALL,연기금 등,141080,리가켐바이오,11123,14037,2914,2265070250,2861831900,596761650
20260401,ALL,연기금 등,039030,이오테크닉스,1762,3133,1371,750898500,1332145750,581247250
20260401,ALL,연기금 등,001440,대한전선,88336,108271,19935,2597410125,3161080500,563670375
20260401,ALL,연기금 등,440110,파두,17866,28262,10396,940609950,1501559400,560949450
20260401,ALL,연기금 등,001720,신영증권,0,2831,2831,0,557457850,557457850
20260401,ALL,연기금 등,003380,하림지주,0,37282,37282,0,536493920,536493920
20260401,ALL,연기금 등,399720,가온칩스,0,8604,8604,0,536329000,536329000
20260401,ALL,연기금 등,007070,GS리테일,3350,27267,23917,73432900,602714750,529281850
20260401,ALL,연기금 등,025540,한국단자,0,7000,7000,0,527697000,527697000
20260401,ALL,연기금 등,458870,씨어스테크놀로지,0,10366,10366,0,514166125,514166125
20260401,ALL,연기금 등,058470,리노공업,12273,17101,4828,1258133850,1768755850,510622000
20260401,ALL,연기금 등,137400,피엔티,0,10049,10049,0,500183600,500183600
20260401,ALL,연기금 등,036930,주성엔지니어링,690,8367,7677,44512200,542917150,498404950
20260401,ALL,연기금 등,034020,두산에너빌리티,449816,456400,6584,44221149900,44716095350,494945450
20260401,ALL,연기금 등,103590,일진전기,0,6540,6540,0,488221300,488221300
20260401,ALL,연기금 등,298020,효성티앤씨,380,1592,1212,149900500,624448500,474548000
20260401,ALL,연기금 등,102710,이엔에프테크놀로지,0,8950,8950,0,454013350,454013350
20260401,ALL,연기금 등,018880,한온시스템,129648,243216,113568,503339317,947836452,444497135
20260401,ALL,연기금 등,009420,한올바이오파마,8595,16118,7523,506017100,947110700,441093600
20260401,ALL,연기금 등,267270,HD건설기계,12746,15857,3111,1851575550,2289998800,438423250
20260401,ALL,연기금 등,347850,디앤디파마텍,308,5882,5574,22317550,434458100,412140550
