날짜,시장,투자자,티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금
20260422,ALL,연기금 등,329180,HD현대중공업,114627,195095,80468,69419313000,119440211000,50020898000
20260422,ALL,연기금 등,009540,HD한국조선해양,38015,104918,66903,17169413750,47524884750,30355471000
20260422,ALL,연기금 등,443060,HD현대마린솔루션,1532,118866,117334,349754750,27513395250,27163640500
20260422,ALL,연기금 등,036570,NC,6025,84715,78690,1646271250,23243068750,21596797500
20260422,ALL,연기금 등,373220,LG에너지솔루션,106115,141161,35046,51089995000,67950873500,16860878500
20260422,ALL,연기금 등,006110,삼아알미늄,0,223388,223388,0,16551912900,16551912900
20260422,ALL,연기금 등,066970,엘앤에프,117083,178495,61412,22628733300,34480664250,11851930950
20260422,ALL,연기금 등,011070,LG이노텍,64965,89495,24530,31509757750,43334849250,11825091500
20260422,ALL,연기금 등,009830,한화솔루션,388854,587370,198516,18214210600,27608700050,9394489450
20260422,ALL,연기금 등,007660,이수페타시스,32428,96010,63582,5094199850,14303284750,9209084900
20260422,ALL,연기금 등,036930,주성엔지니어링,47723,119417,71694,5722129950,14358355400,8636225450
20260422,ALL,연기금 등,020150,롯데에너지머티리얼즈,0,132149,132149,0,8318233850,8318233850
20260422,ALL,연기금 등,064350,현대로템,47779,82716,34937,11135778250,19312726000,8176947750
20260422,ALL,연기금 등,112610,씨에스윈드,14860,120977,106117,1002979350,8262262800,7259283450
20260422,ALL,연기금 등,005930,삼성전자,5476259,5509743,33484,1192721092500,1199958819000,7237726500
20260422,ALL,연기금 등,010140,삼성중공업,1114422,1342320,227898,35053901475,42153423100,7099521625
20260422,ALL,연기금 등,034220,LG디스플레이,349906,763733,413827,5381286585,11722872785,6341586200
20260422,ALL,연기금 등,066570,LG전자,164876,211121,46245,21610083100,27712253300,6102170200
20260422,ALL,연기금 등,450080,에코프로머티,125142,184643,59501,10201573550,15056908000,4855334450
20260422,ALL,연기금 등,357780,솔브레인,27,10000,9973,12466500,4633903000,4621436500
20260422,ALL,연기금 등,000990,DB하이텍,563,35950,35387,71459450,4519994200,4448534750
20260422,ALL,연기금 등,008770,호텔신라,14491,84931,70440,805695450,4758854250,3953158800
20260422,ALL,연기금 등,023530,롯데쇼핑,1309,33978,32669,156360400,4057541850,3901181450
20260422,ALL,연기금 등,052690,한전기술,2543,22610,20067,454933500,4043447500,3588514000
20260422,ALL,연기금 등,000150,두산,9750,12231,2481,13798220500,17265096500,3466876000
20260422,ALL,연기금 등,017670,SK텔레콤,48796,83369,34573,4893523750,8352078800,3458555050
20260422,ALL,연기금 등,259960,크래프톤,4881,17868,12987,1272708750,4714214750,3441506000
20260422,ALL,연기금 등,090460,비에이치,45297,142254,96957,1603890075,4995219800,3391329725
20260422,ALL,연기금 등,005090,SGC에너지,0,53315,53315,0,3331608650,3331608650
20260422,ALL,연기금 등,192820,코스맥스,1570,15885,14315,341887500,3467609250,3125721750
20260422,ALL,연기금 등,278470,에이피알,11387,18329,6942,4933184500,7928535500,2995351000
