날짜,시장,투자자,티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금
20260227,ALL,연기금 등,005935,삼성전자우,15088,299862,284774,2187500700,43639725450,41452224750
20260227,ALL,연기금 등,051910,LG화학,119479,195137,75658,49229774750,80652718000,31422943250
20260227,ALL,연기금 등,000270,기아,185653,290354,104701,37649557500,59020635200,21371077700
20260227,ALL,연기금 등,005490,POSCO홀딩스,70795,108602,37807,29159121000,44699929750,15540808750
20260227,ALL,연기금 등,035720,카카오,399609,626360,226751,25006101850,39354849850,14348748000
20260227,ALL,연기금 등,079550,LIG넥스원,10441,36898,26457,5411870500,19170993000,13759122500
20260227,ALL,연기금 등,307950,현대오토에버,2133,26521,24388,1096632500,13989536000,12892903500
20260227,ALL,연기금 등,012330,현대모비스,51936,76251,24315,26627590250,39290780000,12663189750
20260227,ALL,연기금 등,006400,삼성SDI,139488,164977,25489,64098297750,75766429000,11668131250
20260227,ALL,연기금 등,000150,두산,23231,31903,8672,28724908000,39706348500,10981440500
20260227,ALL,연기금 등,003490,대한항공,116723,481277,364554,3303328000,13648361700,10345033700
20260227,ALL,연기금 등,012450,한화에어로스페이스,20130,28105,7975,24580450000,34342728000,9762278000
20260227,ALL,연기금 등,007660,이수페타시스,15996,91833,75837,1947600750,11291958800,9344358050
20260227,ALL,연기금 등,039490,키움증권,12077,28159,16082,5698621000,13303203500,7604582500
20260227,ALL,연기금 등,011210,현대위아,8904,80044,71140,873876500,8157738800,7283862300
20260227,ALL,연기금 등,047810,한국항공우주,176837,210734,33897,34205026250,40697473550,6492447300
20260227,ALL,연기금 등,011170,롯데케미칼,6199,72672,66473,586405650,6974425500,6388019850
20260227,ALL,연기금 등,018260,삼성에스디에스,8386,38825,30439,1620273100,7502359750,5882086650
20260227,ALL,연기금 등,323410,카카오뱅크,43317,247558,204241,1167841150,6721260475,5553419325
20260227,ALL,연기금 등,226950,올릭스,0,30492,30492,0,5419449750,5419449750
20260227,ALL,연기금 등,096770,SK이노베이션,42323,79979,37656,5401254850,10219156200,4817901350
20260227,ALL,연기금 등,021240,코웨이,11652,69105,57453,953392300,5667370950,4713978650
20260227,ALL,연기금 등,178320,서진시스템,3827,98195,94368,166143500,4430870875,4264727375
20260227,ALL,연기금 등,064350,현대로템,75094,92313,17219,17618976000,21674193000,4055217000
20260227,ALL,연기금 등,247540,에코프로비엠,44009,61477,17468,9663568000,13491276250,3827708250
20260227,ALL,연기금 등,111770,영원무역,4245,41592,37347,418315600,4112756550,3694440950
20260227,ALL,연기금 등,064400,LG씨엔에스,6405,55120,48715,480535550,4157436250,3676900700
20260227,ALL,연기금 등,298020,효성티앤씨,1780,10087,8307,763034500,4337668000,3574633500
20260227,ALL,연기금 등,036570,엔씨소프트,3482,18194,14712,800486250,4184715500,3384229250
20260227,ALL,연기금 등,196170,알테오젠,17180,25130,7950,6905781250,10086658750,3180877500
20260227,ALL,연기금 등,020000,한섬,0,132543,132543,0,3118789600,3118789600
20260227,ALL,연기금 등,489790,한화비전,28455,64244,35789,2456080850,5516723050,3060642200
20260227,ALL,연기금 등,042700,한미반도체,574774,587527,12753,179204235000,182161743500,2957508500
20260227,ALL,연기금 등,034230,파라다이스,17830,163968,146138,354210110,3274197650,2919987540
20260227,ALL,연기금 등,267270,HD건설기계,15557,35612,20055,2214831550,5110958450,2896126900
20260227,ALL,연기금 등,131970,두산테스나,7991,47701,39710,542140200,3284579100,2742438900
20260227,ALL,연기금 등,003230,삼양식품,2211,4424,2213,2703840500,5400238500,2696398000
20260227,ALL,연기금 등,005830,DB손해보험,21964,36241,14277,4312141100,6928783300,2616642200
