날짜,시장,투자자,티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금
20260326,ALL,연기금 등,006800,미래에셋증권,219966,432571,212605,14696537900,29062739050,14366201150
20260326,ALL,연기금 등,066970,엘앤에프,93056,188291,95235,13492680400,27321478200,13828797800
20260326,ALL,연기금 등,196170,알테오젠,71512,106445,34933,27630815500,41263913750,13633098250
20260326,ALL,연기금 등,352820,하이브,40332,82675,42343,12346762250,25309971000,12963208750
20260326,ALL,연기금 등,042660,한화오션,174000,263869,89869,22126513350,33556409750,11429896400
20260326,ALL,연기금 등,138040,메리츠금융지주,14282,84771,70489,1639198800,9791579850,8152381050
20260326,ALL,연기금 등,105560,KB금융,182943,234937,51994,27799323850,35702510150,7903186300
20260326,ALL,연기금 등,128940,한미약품,3659,16434,12775,2036537000,9182264500,7145727500
20260326,ALL,연기금 등,047040,대우건설,611656,1048158,436502,9850259675,16835985820,6985726145
20260326,ALL,연기금 등,000150,두산,5654,10785,5131,7010763000,13401415500,6390652500
20260326,ALL,연기금 등,047050,포스코인터내셔널,39774,120848,81074,3063255100,9341284050,6278028950
20260326,ALL,연기금 등,011070,LG이노텍,8895,28839,19944,2758031750,8943599500,6185567750
20260326,ALL,연기금 등,316140,우리금융지주,150261,324621,174360,4989280650,10807670300,5818389650
20260326,ALL,연기금 등,079550,LIG넥스원,35735,42938,7203,26713872000,32115711000,5401839000
20260326,ALL,연기금 등,078600,대주전자재료,0,40197,40197,0,5347278450,5347278450
20260326,ALL,연기금 등,033780,KT&G,25024,56067,31043,3919406950,8815488700,4896081750
20260326,ALL,연기금 등,017670,SK텔레콤,74595,133138,58543,6011075150,10771184900,4760109750
20260326,ALL,연기금 등,375500,DL이앤씨,24550,94683,70133,1630184900,6283258700,4653073800
20260326,ALL,연기금 등,166090,하나머티리얼즈,0,71692,71692,0,4645926600,4645926600
